names_IUCN,names_phylo,names_elton,diff_IUCN_elton,diff_IUCN_phylo
Bdeogale_crassicauda,Bdeogale_crassicauda,Bdeogale_crassicauda,,
Bdeogale_jacksoni,Bdeogale_jacksoni,Bdeogale_jacksoni,,
Bdeogale_nigripes,Bdeogale_nigripes,Bdeogale_nigripes,,
Bdeogale_omnivora,Bdeogale_omnivora,Bdeogale_crassicauda,Lump/split,
Beamys_hindei,Beamys_hindei,Beamys_hindei,,
Beatragus_hunteri,Beatragus_hunteri,Beatragus_hunteri,,
Belomys_pearsonii,Belomys_pearsonii,Belomys_pearsonii,,
Berylmys_berdmorei,Berylmys_berdmorei,Berylmys_berdmorei,,
Berylmys_bowersi,Berylmys_bowersi,Berylmys_bowersi,,
Berylmys_mackenziei,Berylmys_mackenziei,Berylmys_mackenziei,,
Berylmys_manipulus,Berylmys_manipulus,Berylmys_manipulus,,
Bettongia_gaimardi,Bettongia_gaimardi,Bettongia_gaimardi,,
Bettongia_lesueur,Bettongia_lesueur,Bettongia_lesueur,,
Bettongia_penicillata,Bettongia_penicillata,Bettongia_penicillata,,
Bettongia_tropica,Bettongia_tropica,Bettongia_tropica,,
Bibimys_chacoensis,Bibimys_chacoensis,Bibimys_chacoensis,,
Bibimys_labiosus,Bibimys_labiosus,Bibimys_labiosus,,
Bibimys_torresi,Bibimys_torresi,Bibimys_torresi,,
Bison_bison,Bison_bison,Bison_bison,,
Bison_bonasus,Bison_bonasus,Bison_bonasus,,
Biswamoyopterus_biswasi,Biswamoyopterus_biswasi,Biswamoyopterus_biswasi,,
Biswamoyopterus_laoensis,Biswamoyopterus_laoensis,Biswamoyopterus_biswasi,Recently discovered,
Blanfordimys_afghanus,Blanfordimys_afghanus,Blanfordimys_afghanus,,
Blanfordimys_bucharensis,Blanfordimys_bucharensis,Blanfordimys_bucharensis,,
Blarina_brevicauda,Blarina_brevicauda,Blarina_brevicauda,,
Blarina_carolinensis,Blarina_carolinensis,Blarina_carolinensis,,
Blarina_hylophaga,Blarina_hylophaga,Blarina_hylophaga,,
Blarinella_griselda,Blarinella_griselda,Blarinella_griselda,,
Blarinella_quadraticauda,Blarinella_quadraticauda,Blarinella_quadraticauda,,
Blarinella_wardi,Blarinella_wardi,Blarinella_wardi,,
Blarinomys_breviceps,Blarinomys_breviceps,Blarinomys_breviceps,,
Blastocerus_dichotomus,Blastocerus_dichotomus,Blastocerus_dichotomus,,
Bos_gaurus,Bos_gaurus,Bos_frontalis,Lump/split,
Bos_javanicus,Bos_javanicus,Bos_javanicus,,
Bos_mutus,Bos_mutus,Bos_grunniens,Lump/split,
Bos_sauveli,Bos_sauveli,Bos_sauveli,,
Boselaphus_tragocamelus,Boselaphus_tragocamelus,Boselaphus_tragocamelus,,
Brachiones_przewalskii,Brachiones_przewalskii,Brachiones_przewalskii,,
Brachylagus_idahoensis,Brachylagus_idahoensis,Brachylagus_idahoensis,,
Brachyphylla_cavernarum,Brachyphylla_cavernarum,Brachyphylla_cavernarum,,
Brachyphylla_nana,Brachyphylla_nana,Brachyphylla_nana,,
Brachytarsomys_albicauda,Brachytarsomys_albicauda,Brachytarsomys_albicauda,,
Brachytarsomys_villosa,Brachytarsomys_villosa,Brachytarsomys_villosa,,
Brachyteles_arachnoides,Brachyteles_arachnoides,Brachyteles_arachnoides,,
Brachyteles_hypoxanthus,Brachyteles_hypoxanthus,Brachyteles_hypoxanthus,,
Brachyuromys_betsileoensis,Brachyuromys_betsileoensis,Brachyuromys_betsileoensis,,
Brachyuromys_ramirohitra,Brachyuromys_ramirohitra,Brachyuromys_ramirohitra,,
Bradypus_pygmaeus,Bradypus_pygmaeus,Bradypus_pygmaeus,,
Bradypus_torquatus,Bradypus_torquatus,Bradypus_torquatus,,
Bradypus_tridactylus,Bradypus_tridactylus,Bradypus_tridactylus,,
Bradypus_variegatus,Bradypus_variegatus,Bradypus_variegatus,,
Brassomys_albidens,Coccymys_albidens,Coccymys_albidens,New genus,New genus
Brucepattersonius_griserufescens,Brucepattersonius_griserufescens,Brucepattersonius_griserufescens,,
Brucepattersonius_guarani,Brucepattersonius_guarani,Brucepattersonius_guarani,,
Brucepattersonius_igniventris,Brucepattersonius_igniventris,Brucepattersonius_igniventris,,
Brucepattersonius_iheringi,Brucepattersonius_iheringi,Brucepattersonius_iheringi,,
Brucepattersonius_misionensis,Brucepattersonius_misionensis,Brucepattersonius_misionensis,,
Brucepattersonius_paradisus,Brucepattersonius_paradisus,Brucepattersonius_paradisus,,
Brucepattersonius_soricinus,Brucepattersonius_soricinus,Brucepattersonius_soricinus,,
Bubalus_arnee,Bubalus_arnee,Bubalus_bubalis,Lump/split,
Bubalus_depressicornis,Bubalus_depressicornis,Bubalus_depressicornis,,
Bubalus_mindorensis,Bubalus_mindorensis,Bubalus_mindorensis,,
Bubalus_quarlesi,Bubalus_quarlesi,Bubalus_quarlesi,,
Budorcas_taxicolor,Budorcas_taxicolor,Budorcas_taxicolor,,
Bullimus_bagobus,Bullimus_bagobus,Bullimus_bagobus,,
Bullimus_gamay,Bullimus_gamay,Bullimus_gamay,,
Bullimus_luzonicus,Bullimus_luzonicus,Bullimus_luzonicus,,
Bunolagus_monticularis,Bunolagus_monticularis,Bunolagus_monticularis,,
Bunomys_andrewsi,Bunomys_andrewsi,Bunomys_andrewsi,,
Bunomys_chrysocomus,Bunomys_chrysocomus,Bunomys_chrysocomus,,
Bunomys_coelestis,Bunomys_coelestis,Bunomys_coelestis,,
Bunomys_fratrorum,Bunomys_fratrorum,Bunomys_fratrorum,,
Bunomys_penitus,Bunomys_penitus,Bunomys_penitus,,
Bunomys_prolatus,Bunomys_prolatus,Bunomys_prolatus,,
Burramys_parvus,Burramys_parvus,Burramys_parvus,,
Cabassous_centralis,Cabassous_centralis,Cabassous_centralis,,
Cabassous_chacoensis,Cabassous_chacoensis,Cabassous_chacoensis,,
Cabassous_tatouay,Cabassous_tatouay,Cabassous_tatouay,,
Cabassous_unicinctus,Cabassous_unicinctus,Cabassous_unicinctus,,
Cacajao_calvus,Cacajao_calvus,Cacajao_calvus,,
Cacajao_hosomi,Cacajao_hosomi,Cacajao_melanocephalus,Recently discovered,
Caenolestes_caniventer,Caenolestes_caniventer,Caenolestes_caniventer,,
Caenolestes_condorensis,Caenolestes_condorensis,Caenolestes_condorensis,,
Caenolestes_convelatus,Caenolestes_convelatus,Caenolestes_convelatus,,
Caenolestes_fuliginosus,Caenolestes_fuliginosus,Caenolestes_fuliginosus,,
Caenolestes_sangay,Caenolestes_sangay,Caenolestes_caniventer,Recently discovered,
Calcochloris_obtusirostris,Calcochloris_obtusirostris,Calcochloris_obtusirostris,,
Calcochloris_tytonis,Calcochloris_tytonis,Calcochloris_tytonis,,
Callicebus_aureipalatii,Callicebus_aureipalatii,Callicebus_moloch,Recently discovered,
Callicebus_baptista,Callicebus_baptista,Callicebus_baptista,,
Callicebus_barbarabrownae,Callicebus_barbarabrownae,Callicebus_barbarabrownae,,
Callicebus_bernhardi,Callicebus_bernhardi,Callicebus_bernhardi,,
Callicebus_brunneus,Callicebus_brunneus,Callicebus_brunneus,,
Callicebus_caligatus,Callicebus_caligatus,Callicebus_caligatus,,
Callicebus_caquetensis,Callicebus_caquetensis,Callicebus_moloch,Recently discovered,
Callicebus_cinerascens,Callicebus_cinerascens,Callicebus_cinerascens,,
Callicebus_coimbrai,Callicebus_coimbrai,Callicebus_coimbrai,,
Callicebus_cupreus,Callicebus_cupreus,Callicebus_cupreus,,
Callicebus_discolor,Callicebus_discolor,Callicebus_discolor,,
Callicebus_donacophilus,Callicebus_donacophilus,Callicebus_donacophilus,,
Callicebus_dubius,Callicebus_dubius,Callicebus_dubius,,
Callicebus_hoffmannsi,Callicebus_hoffmannsi,Callicebus_hoffmannsi,,
Callicebus_lucifer,Callicebus_lucifer,Callicebus_lucifer,,
Callicebus_lugens,Callicebus_lugens,Callicebus_lugens,,
Callicebus_medemi,Callicebus_medemi,Callicebus_medemi,,
Callicebus_melanochir,Callicebus_melanochir,Callicebus_melanochir,,
Callicebus_modestus,Callicebus_modestus,Callicebus_modestus,,
Callicebus_moloch,Callicebus_moloch,Callicebus_moloch,,
Callicebus_nigrifrons,Callicebus_nigrifrons,Callicebus_nigrifrons,,
Callicebus_oenanthe,Callicebus_oenanthe,Callicebus_oenanthe,,
Callicebus_olallae,Callicebus_olallae,Callicebus_olallae,,
Callicebus_ornatus,Callicebus_ornatus,Callicebus_ornatus,,
Callicebus_pallescens,Callicebus_pallescens,Callicebus_pallescens,,
Callicebus_personatus,Callicebus_personatus,Callicebus_personatus,,
Callicebus_purinus,Callicebus_purinus,Callicebus_purinus,,
Callicebus_regulus,Callicebus_regulus,Callicebus_regulus,,
Callicebus_stephennashi,Callicebus_stephennashi,Callicebus_stephennashi,,
Callicebus_torquatus,Callicebus_torquatus,Callicebus_torquatus,,
Callimico_goeldii,Callimico_goeldii,Callimico_goeldii,,
Callistomys_pictus,Callistomys_pictus,Callistomys_pictus,,
Callithrix_aurita,Callithrix_aurita,Callithrix_aurita,,
Callithrix_flaviceps,Callithrix_flaviceps,Callithrix_flaviceps,,
Callithrix_geoffroyi,Callithrix_geoffroyi,Callithrix_geoffroyi,,
Callithrix_jacchus,Callithrix_jacchus,Callithrix_jacchus,,
Callithrix_kuhlii,Callithrix_kuhlii,Callithrix_kuhlii,,
Callithrix_penicillata,Callithrix_penicillata,Callithrix_penicillata,,
Callorhinus_ursinus,Callorhinus_ursinus,Callorhinus_ursinus,,
Callosciurus_adamsi,Callosciurus_adamsi,Callosciurus_adamsi,,
Callosciurus_albescens,Callosciurus_albescens,Callosciurus_albescens,,
Callosciurus_baluensis,Callosciurus_baluensis,Callosciurus_baluensis,,
Callosciurus_caniceps,Callosciurus_caniceps,Callosciurus_caniceps,,
Callosciurus_erythraeus,Callosciurus_erythraeus,Callosciurus_erythraeus,,
Callosciurus_finlaysonii,Callosciurus_finlaysonii,Callosciurus_finlaysonii,,
Callosciurus_inornatus,Callosciurus_inornatus,Callosciurus_inornatus,,
Callosciurus_melanogaster,Callosciurus_melanogaster,Callosciurus_melanogaster,,
Callosciurus_nigrovittatus,Callosciurus_nigrovittatus,Callosciurus_nigrovittatus,,
Callosciurus_notatus,Callosciurus_notatus,Callosciurus_notatus,,
Callosciurus_orestes,Callosciurus_orestes,Callosciurus_orestes,,
Callosciurus_phayrei,Callosciurus_phayrei,Callosciurus_phayrei,,
Callosciurus_prevostii,Callosciurus_prevostii,Callosciurus_prevostii,,
Callosciurus_pygerythrus,Callosciurus_pygerythrus,Callosciurus_pygerythrus,,
Callosciurus_quinquestriatus,Callosciurus_quinquestriatus,Callosciurus_quinquestriatus,,
Callospermophilus_lateralis,Callospermophilus_lateralis,Spermophilus_lateralis,New genus,
Callospermophilus_madrensis,Callospermophilus_madrensis,Spermophilus_madrensis,New genus,
Callospermophilus_saturatus,Callospermophilus_saturatus,Spermophilus_saturatus,New genus,
Calomys_boliviae,Calomys_boliviae,Calomys_boliviae,,
Calomys_callidus,Calomys_callidus,Calomys_callidus,,
Calomys_callosus,Calomys_callosus,Calomys_callosus,,
Calomys_expulsus,Calomys_expulsus,Calomys_expulsus,,
Calomys_fecundus,Calomys_fecundus,Calomys_boliviae,Lump/split,
Calomys_hummelincki,Calomys_hummelincki,Calomys_hummelincki,,
Calomys_laucha,Calomys_laucha,Calomys_laucha,,
Calomys_lepidus,Calomys_lepidus,Calomys_lepidus,,
Calomys_musculinus,Calomys_musculinus,Calomys_musculinus,,
Calomys_sorellus,Calomys_sorellus,Calomys_sorellus,,
Calomys_tener,Calomys_tener,Calomys_tener,,
Calomys_tocantinsi,Calomys_tocantinsi,Calomys_tocantinsi,,
Calomys_venustus,Calomys_venustus,Calomys_venustus,,
Calomyscus_bailwardi,Calomyscus_bailwardi,Calomyscus_bailwardi,,
Calomyscus_baluchi,Calomyscus_baluchi,Calomyscus_baluchi,,
Calomyscus_elburzensis,Calomyscus_elburzensis,Calomyscus_elburzensis,,
Calomyscus_grandis,Calomyscus_grandis,Calomyscus_grandis,,
Calomyscus_hotsoni,Calomyscus_hotsoni,Calomyscus_hotsoni,,
Calomyscus_mystax,Calomyscus_mystax,Calomyscus_mystax,,
Calomyscus_tsolovi,Calomyscus_tsolovi,Calomyscus_tsolovi,,
Calomyscus_urartensis,Calomyscus_urartensis,Calomyscus_urartensis,,
Caluromys_derbianus,Caluromys_derbianus,Caluromys_derbianus,,
Caluromys_lanatus,Caluromys_lanatus,Caluromys_lanatus,,
Caluromys_philander,Caluromys_philander,Caluromys_philander,,
Caluromysiops_irrupta,Caluromysiops_irrupta,Caluromysiops_irrupta,,
Calyptophractus_retusus,Calyptophractus_retusus,Calyptophractus_retusus,,
Camelus_ferus,Camelus_ferus,Camelus_bactrianus,Lump/split,
Canis_adustus,Canis_adustus,Canis_adustus,,
Canis_aureus,Canis_aureus,Canis_aureus,,
Canis_latrans,Canis_latrans,Canis_latrans,,
Canis_lupus,Canis_lupus,Canis_lupus,,
Canis_mesomelas,Canis_mesomelas,Canis_mesomelas,,
Canis_rufus,Canis_rufus,Canis_lupus,Lump/split,
Canis_simensis,Canis_simensis,Canis_simensis,,
Cannomys_badius,Cannomys_badius,Cannomys_badius,,
Cansumys_canus,Cansumys_canus,Cansumys_canus,,
Capra_aegagrus,Capra_aegagrus,Capra_hircus,Lump/split,
Capra_caucasica,Capra_caucasica,Capra_caucasica,,
Capra_cylindricornis,Capra_cylindricornis,Capra_caucasica,Lump/split,
Capra_falconeri,Capra_falconeri,Capra_falconeri,,
Capra_ibex,Capra_ibex,Capra_ibex,,
Capra_nubiana,Capra_nubiana,Capra_nubiana,,
Capra_pyrenaica,Capra_pyrenaica,Capra_pyrenaica,,
Capra_sibirica,Capra_sibirica,Capra_sibirica,,
Capra_walie,Capra_walie,Capra_walie,,
Capreolus_capreolus,Capreolus_capreolus,Capreolus_capreolus,,
Capreolus_pygargus,Capreolus_pygargus,Capreolus_pygargus,,
Capricornis_crispus,Capricornis_crispus,Capricornis_crispus,,
Capricornis_milneedwardsii,Capricornis_milneedwardsii,Capricornis_milneedwardsii,,
Capricornis_rubidus,Capricornis_rubidus,Capricornis_rubidus,,
Capricornis_sumatraensis,Capricornis_sumatraensis,Capricornis_sumatraensis,,
Capricornis_swinhoei,Capricornis_swinhoei,Capricornis_swinhoei,,
Capricornis_thar,Capricornis_thar,Capricornis_thar,,
Caprolagus_hispidus,Caprolagus_hispidus,Caprolagus_hispidus,,
Capromys_pilorides,Capromys_pilorides,Capromys_pilorides,,
Caracal_aurata,Caracal_aurata,Profelis_aurata,New genus,
Caracal_caracal,Caracal_caracal,Caracal_caracal,,
Cardiocranius_paradoxus,Cardiocranius_paradoxus,Cardiocranius_paradoxus,,
Cardioderma_cor,Cardioderma_cor,Cardioderma_cor,,
Carollia_brevicauda,Carollia_brevicauda,Carollia_brevicauda,,
Carollia_castanea,Carollia_castanea,Carollia_castanea,,
Carollia_manu,Carollia_manu,Carollia_subrufa,Recently discovered,
Carollia_perspicillata,Carollia_perspicillata,Carollia_perspicillata,,
Carollia_sowelli,Carollia_sowelli,Carollia_sowelli,,
Carollia_subrufa,Carollia_subrufa,Carollia_subrufa,,
Carpitalpa_arendsi,Carpitalpa_arendsi,Carpitalpa_arendsi,,
Carpomys_melanurus,Carpomys_melanurus,Carpomys_melanurus,,
Carpomys_phaeurus,Carpomys_phaeurus,Carpomys_phaeurus,,
Carterodon_sulcidens,Carterodon_sulcidens,Carterodon_sulcidens,,
Caryomys_eva,Caryomys_eva,Caryomys_eva,,
Caryomys_inez,Caryomys_inez,Caryomys_inez,,
Casinycteris_argynnis,Casinycteris_argynnis,Casinycteris_argynnis,,
Castor_canadensis,Castor_canadensis,Castor_canadensis,,
Castor_fiber,Castor_fiber,Castor_fiber,,
Catagonus_wagneri,Catagonus_wagneri,Catagonus_wagneri,,
Catopuma_badia,Catopuma_badia,Catopuma_badia,,
Catopuma_temminckii,Catopuma_temminckii,Catopuma_temminckii,,
Cavia_aperea,Cavia_aperea,Cavia_aperea,,
Cavia_fulgida,Cavia_fulgida,Cavia_fulgida,,
Cavia_intermedia,Cavia_intermedia,Cavia_intermedia,,
Cavia_magna,Cavia_magna,Cavia_magna,,
Cavia_patzelti,Cavia_patzelti,Cavia_aperea,Lump/split,
Cavia_tschudii,Cavia_tschudii,Cavia_tschudii,,
Cebuella_pygmaea,Cebuella_pygmaea,Callithrix_pygmaea,New genus,
Cebus_albifrons,Cebus_albifrons,Cebus_albifrons,,
Cebus_kaapori,Cebus_kaapori,Cebus_kaapori,,
Centronycteris_centralis,Centronycteris_centralis,Centronycteris_centralis,,
Centronycteris_maximiliani,Centronycteris_maximiliani,Centronycteris_maximiliani,,
Centurio_senex,Centurio_senex,Centurio_senex,,
Cephalophus_adersi,Cephalophus_adersi,Cephalophus_adersi,,
Cephalophus_callipygus,Cephalophus_callipygus,Cephalophus_callipygus,,
Cephalophus_dorsalis,Cephalophus_dorsalis,Cephalophus_dorsalis,,
Cephalophus_harveyi,Cephalophus_harveyi,Cephalophus_natalensis,Lump/split,
Cephalophus_jentinki,Cephalophus_jentinki,Cephalophus_jentinki,,
Cephalophus_leucogaster,Cephalophus_leucogaster,Cephalophus_leucogaster,,
Cephalophus_natalensis,Cephalophus_natalensis,Cephalophus_natalensis,,
Cephalophus_niger,Cephalophus_niger,Cephalophus_niger,,
Cephalophus_nigrifrons,Cephalophus_nigrifrons,Cephalophus_nigrifrons,,
Cephalophus_ogilbyi,Cephalophus_ogilbyi,Cephalophus_ogilbyi,,
Cephalophus_rufilatus,Cephalophus_rufilatus,Cephalophus_rufilatus,,
Cephalophus_silvicultor,Cephalophus_silvicultor,Cephalophus_silvicultor,,
Cephalophus_spadix,Cephalophus_spadix,Cephalophus_spadix,,
Cephalophus_weynsi,Cephalophus_weynsi,Cephalophus_weynsi,,
Cephalophus_zebra,Cephalophus_zebra,Cephalophus_zebra,,
Ceratotherium_simum,Ceratotherium_simum,Ceratotherium_simum,,
Cercartetus_caudatus,Cercartetus_caudatus,Cercartetus_caudatus,,
Cercartetus_concinnus,Cercartetus_concinnus,Cercartetus_concinnus,,
Cercartetus_lepidus,Cercartetus_lepidus,Cercartetus_lepidus,,
Cercartetus_nanus,Cercartetus_nanus,Cercartetus_nanus,,
Cercocebus_agilis,Cercocebus_agilis,Cercocebus_agilis,,
Cercocebus_atys,Cercocebus_atys,Cercocebus_atys,,
Cercocebus_chrysogaster,Cercocebus_chrysogaster,Cercocebus_chrysogaster,,
Cercocebus_galeritus,Cercocebus_galeritus,Cercocebus_galeritus,,
Cercocebus_lunulatus,Cercocebus_atys,Cercocebus_atys,Lump/split,Lump/split
Cercocebus_sanjei,Cercocebus_sanjei,Cercocebus_sanjei,,
Cercocebus_torquatus,Cercocebus_torquatus,Cercocebus_torquatus,,
Cercopithecus_ascanius,Cercopithecus_ascanius,Cercopithecus_ascanius,,
Cercopithecus_campbelli,Cercopithecus_campbelli,Cercopithecus_campbelli,,
Cercopithecus_cephus,Cercopithecus_cephus,Cercopithecus_cephus,,
Cercopithecus_denti,Cercopithecus_pogonias,Cercopithecus_denti,,Lump/split
Cercopithecus_diana,Cercopithecus_diana,Cercopithecus_diana,,
Cercopithecus_dryas,Cercopithecus_dryas,Cercopithecus_dryas,,
Cercopithecus_erythrogaster,Cercopithecus_erythrogaster,Cercopithecus_erythrogaster,,
Cercopithecus_erythrotis,Cercopithecus_erythrotis,Cercopithecus_erythrotis,,
Cercopithecus_hamlyni,Cercopithecus_hamlyni,Cercopithecus_hamlyni,,
Cercopithecus_lowei,Cercopithecus_campbelli,Cercopithecus_lowei,,Lump/split
Cercopithecus_mitis,Cercopithecus_mitis,Cercopithecus_mitis,,
Cercopithecus_mona,Cercopithecus_mona,Cercopithecus_mona,,
Cercopithecus_neglectus,Cercopithecus_neglectus,Cercopithecus_neglectus,,
Cercopithecus_nictitans,Cercopithecus_nictitans,Cercopithecus_nictitans,,
Cercopithecus_petaurista,Cercopithecus_petaurista,Cercopithecus_petaurista,,
Cercopithecus_roloway,Cercopithecus_diana,Cercopithecus_roloway,,Lump/split
Cercopithecus_sclateri,Cercopithecus_sclateri,Cercopithecus_sclateri,,
Cerdocyon_thous,Cerdocyon_thous,Cerdocyon_thous,,
Cerradomys_maracajuensis,Cerradomys_maracajuensis,Oryzomys_maracajuensis,New genus,
Cerradomys_marinhus,Cerradomys_marinhus,Oryzomys_marinhus,New genus,
Cerradomys_scotti,Cerradomys_scotti,Oryzomys_scotti,New genus,
Cerradomys_subflavus,Cerradomys_subflavus,Oryzomys_subflavus,New genus,
Cervus_albirostris,Cervus_albirostris,Cervus_elaphus,Lump/split,
Cervus_canadensis,Cervus_elaphus,Cervus_elaphus,Lump/split,Lump/split
Cervus_elaphus,Cervus_elaphus,Cervus_elaphus,,
Cervus_hanglu,Cervus_elaphus,Cervus_elaphus,Lump/split,Lump/split
Cervus_nippon,Cervus_nippon,Cervus_nippon,,
Chacodelphys_formosa,Chacodelphys_formosa,Gracilinanus_formosus,New genus,
Chaerephon_aloysiisabaudiae,Chaerephon_aloysiisabaudiae,Chaerephon_aloysiisabaudiae,,
Chaerephon_ansorgei,Chaerephon_ansorgei,Chaerephon_ansorgei,,
Chaerephon_atsinanana,Chaerephon_atsinanana,Chaerephon_pumilus,Lump/split,
Chaerephon_bemmeleni,Chaerephon_bemmeleni,Chaerephon_bemmeleni,,
Chaerephon_bivittatus,Chaerephon_bivittatus,Chaerephon_bivittatus,,
Chaerephon_bregullae,Chaerephon_bregullae,Chaerephon_bregullae,,
Chaerephon_chapini,Chaerephon_chapini,Chaerephon_chapini,,
Chaerephon_gallagheri,Chaerephon_gallagheri,Chaerephon_gallagheri,,
Chaerephon_jobensis,Chaerephon_jobensis,Chaerephon_jobensis,,
Chaerephon_jobimena,Tadarida_aegyptiaca,Tadarida_aegyptiaca,Recently discovered,Recently discovered
Chaerephon_johorensis,Chaerephon_johorensis,Chaerephon_johorensis,,
Chaerephon_major,Chaerephon_major,Chaerephon_major,,
Chaerephon_nigeriae,Chaerephon_nigeriae,Chaerephon_nigeriae,,
Chaerephon_plicatus,Chaerephon_plicatus,Chaerephon_plicatus,,
Chaerephon_pumilus,Chaerephon_pumilus,Chaerephon_pumilus,,
Chaerephon_russatus,Chaerephon_russatus,Chaerephon_russatus,,
Chaerephon_solomonis,Chaerephon_solomonis,Chaerephon_solomonis,,
Chaerephon_tomensis,Chaerephon_tomensis,Chaerephon_tomensis,,
Chaetocauda_sichuanensis,Chaetocauda_sichuanensis,Chaetocauda_sichuanensis,,
Chaetodipus_arenarius,Chaetodipus_arenarius,Chaetodipus_arenarius,,
Chaetodipus_artus,Chaetodipus_artus,Chaetodipus_artus,,
Chaetodipus_baileyi,Chaetodipus_baileyi,Chaetodipus_baileyi,,
Chaetodipus_californicus,Chaetodipus_californicus,Chaetodipus_californicus,,
Chaetodipus_eremicus,Chaetodipus_eremicus,Chaetodipus_eremicus,,
Chaetodipus_fallax,Chaetodipus_fallax,Chaetodipus_fallax,,
Chaetodipus_formosus,Chaetodipus_formosus,Chaetodipus_formosus,,
Chaetodipus_goldmani,Chaetodipus_goldmani,Chaetodipus_goldmani,,
Chaetodipus_hispidus,Chaetodipus_hispidus,Chaetodipus_hispidus,,
Chaetodipus_intermedius,Chaetodipus_intermedius,Chaetodipus_intermedius,,
Chaetodipus_lineatus,Chaetodipus_lineatus,Chaetodipus_lineatus,,
Chaetodipus_nelsoni,Chaetodipus_nelsoni,Chaetodipus_nelsoni,,
Chaetodipus_penicillatus,Chaetodipus_penicillatus,Chaetodipus_penicillatus,,
Chaetodipus_pernix,Chaetodipus_pernix,Chaetodipus_pernix,,
Chaetodipus_rudinoris,Chaetodipus_rudinoris,Chaetodipus_rudinoris,,
Chaetodipus_spinatus,Chaetodipus_spinatus,Chaetodipus_spinatus,,
Chaetomys_subspinosus,Chaetomys_subspinosus,Chaetomys_subspinosus,,
Chaetophractus_vellerosus,Chaetophractus_vellerosus,Chaetophractus_vellerosus,,
Chaetophractus_villosus,Chaetophractus_villosus,Chaetophractus_villosus,,
Chalinolobus_dwyeri,Chalinolobus_dwyeri,Chalinolobus_dwyeri,,
Chalinolobus_gouldii,Chalinolobus_gouldii,Chalinolobus_gouldii,,
Chalinolobus_morio,Chalinolobus_morio,Chalinolobus_morio,,
Chalinolobus_neocaledonicus,Chalinolobus_neocaledonicus,Chalinolobus_neocaledonicus,,
Chalinolobus_nigrogriseus,Chalinolobus_nigrogriseus,Chalinolobus_nigrogriseus,,
Chalinolobus_picatus,Chalinolobus_picatus,Chalinolobus_picatus,,
Chalinolobus_tuberculatus,Chalinolobus_tuberculatus,Chalinolobus_tuberculatus,,
Cheirogaleus_crossleyi,Cheirogaleus_crossleyi,Cheirogaleus_crossleyi,,
Cheirogaleus_major,Cheirogaleus_major,Cheirogaleus_major,,
Cheirogaleus_medius,Cheirogaleus_medius,Cheirogaleus_medius,,
Cheirogaleus_minusculus,Cheirogaleus_minusculus,Cheirogaleus_minusculus,,
Cheirogaleus_sibreei,Cheirogaleus_sibreei,Cheirogaleus_sibreei,,
Cheiromeles_parvidens,Cheiromeles_parvidens,Cheiromeles_parvidens,,
Cheiromeles_torquatus,Cheiromeles_torquatus,Cheiromeles_torquatus,,
Chelemys_macronyx,Chelemys_macronyx,Chelemys_macronyx,,
Chelemys_megalonyx,Chelemys_megalonyx,Chelemys_megalonyx,,
Chibchanomys_orcesi,Chibchanomys_orcesi,Chibchanomys_orcesi,,
Chibchanomys_trichotis,Chibchanomys_trichotis,Chibchanomys_trichotis,,
Chilomys_instans,Chilomys_instans,Chilomys_instans,,
Chilonatalus_micropus,Chilonatalus_micropus,Chilonatalus_micropus,,
Chilonatalus_tumidifrons,Chilonatalus_tumidifrons,Chilonatalus_tumidifrons,,
Chimarrogale_hantu,Chimarrogale_hantu,Chimarrogale_hantu,,
