names_IUCN,names_elton,names_phylo,diff_IUCN_elton,diff_IUCN_phylo
Pachycephala_vitiensis,Pachycephala_pectoralis,Pachycephala_pectoralis,Lump/split,Lump/split
Pachycephalopsis_hattamensis,Pachycephalopsis_hattamensis,Pachycephalopsis_hattamensis,,
Pachycephalopsis_poliosoma,Pachycephalopsis_poliosoma,Pachycephalopsis_poliosoma,,
Pachycoccyx_audeberti,Pachycoccyx_audeberti,Pachycoccyx_audeberti,,
Pachyptila_belcheri,Pachyptila_belcheri,Pachyptila_belcheri,,
Pachyptila_crassirostris,Pachyptila_crassirostris,Pachyptila_crassirostris,,
Pachyptila_desolata,Pachyptila_desolata,Pachyptila_desolata,,
Pachyptila_macgillivrayi,Pachyptila_salvini,Pachyptila_salvini,Lump/split,Lump/split
Pachyptila_salvini,Pachyptila_salvini,Pachyptila_salvini,,
Pachyptila_turtur,Pachyptila_turtur,Pachyptila_turtur,,
Pachyptila_vittata,Pachyptila_vittata,Pachyptila_vittata,,
Pachyramphus_aglaiae,Pachyramphus_aglaiae,Pachyramphus_aglaiae,,
Pachyramphus_albogriseus,Pachyramphus_albogriseus,Pachyramphus_albogriseus,,
Pachyramphus_castaneus,Pachyramphus_castaneus,Pachyramphus_castaneus,,
Pachyramphus_cinnamomeus,Pachyramphus_cinnamomeus,Pachyramphus_cinnamomeus,,
Pachyramphus_griseigularis,Pachyramphus_viridis,Pachyramphus_viridis,Lump/split,Lump/split
Pachyramphus_homochrous,Pachyramphus_homochrous,Pachyramphus_homochrous,,
Pachyramphus_major,Pachyramphus_major,Pachyramphus_major,,
Pachyramphus_marginatus,Pachyramphus_marginatus,Pachyramphus_marginatus,,
Pachyramphus_minor,Pachyramphus_minor,Pachyramphus_minor,,
Pachyramphus_niger,Pachyramphus_niger,Pachyramphus_niger,,
Pachyramphus_polychopterus,Pachyramphus_polychopterus,Pachyramphus_polychopterus,,
Pachyramphus_rufus,Pachyramphus_rufus,Pachyramphus_rufus,,
Pachyramphus_spodiurus,Pachyramphus_spodiurus,Pachyramphus_spodiurus,,
Pachyramphus_surinamus,Pachyramphus_surinamus,Pachyramphus_surinamus,,
Pachyramphus_uropygialis,Pachyramphus_minor,Pachyramphus_major,Lump/split,Lump/split
Pachyramphus_validus,Pachyramphus_validus,Pachyramphus_validus,,
Pachyramphus_versicolor,Pachyramphus_versicolor,Pachyramphus_versicolor,,
Pachyramphus_viridis,Pachyramphus_viridis,Pachyramphus_viridis,,
Pachyramphus_xanthogenys,Pachyramphus_xanthogenys,Pachyramphus_xanthogenys,,
Pachysylvia_aurantiifrons,Hylophilus_aurantiifrons,Hylophilus_aurantiifrons,New genus,New genus
Pachysylvia_decurtata,Hylophilus_decurtatus,Hylophilus_decurtatus,New genus,New genus
Pachysylvia_hypochrysea,Vireo_hypochryseus,Vireo_hypochryseus,New genus,New genus
Pachysylvia_hypoxantha,Hylophilus_hypoxanthus,Hylophilus_hypoxanthus,New genus,New genus
Pachysylvia_muscicapina,Hylophilus_muscicapinus,Hylophilus_muscicapinus,New genus,New genus
Pachysylvia_semibrunnea,Hylophilus_semibrunneus,Hylophilus_semibrunneus,New genus,New genus
Pagodroma_nivea,Pagodroma_nivea,Pagodroma_nivea,,
Pagophila_eburnea,Pagophila_eburnea,Pagophila_eburnea,,
Palmeria_dolei,Palmeria_dolei,Palmeria_dolei,,
Paludipasser_locustella,Ortygospiza_locustella,Ortygospiza_locustella,New genus,New genus
Pandion_haliaetus,Pandion_haliaetus,Pandion_haliaetus,,
Panterpe_insignis,Panterpe_insignis,Panterpe_insignis,,
Panurus_biarmicus,Panurus_biarmicus,Panurus_biarmicus,,
Panyptila_cayennensis,Panyptila_cayennensis,Panyptila_cayennensis,,
Panyptila_sanctihieronymi,Panyptila_sanctihieronymi,Panyptila_sanctihieronymi,,
Papasula_abbotti,Papasula_abbotti,Papasula_abbotti,,
Parabuteo_leucorrhous,Buteo_leucorrhous,Buteo_leucorrhous,New genus,New genus
Parabuteo_unicinctus,Parabuteo_unicinctus,Parabuteo_unicinctus,,
Paradigalla_brevicauda,Paradigalla_brevicauda,Paradigalla_brevicauda,,
Paradigalla_carunculata,Paradigalla_carunculata,Paradigalla_carunculata,,
Paradisaea_apoda,Paradisaea_apoda,Paradisaea_apoda,,
Paradisaea_decora,Paradisaea_decora,Paradisaea_decora,,
Paradisaea_guilielmi,Paradisaea_guilielmi,Paradisaea_guilielmi,,
Paradisaea_minor,Paradisaea_minor,Paradisaea_minor,,
Paradisaea_raggiana,Paradisaea_raggiana,Paradisaea_raggiana,,
Paradisaea_rubra,Paradisaea_rubra,Paradisaea_rubra,,
Paradisornis_rudolphi,Paradisaea_rudolphi,Paradisaea_rudolphi,New genus,New genus
Paradoxornis_flavirostris,Paradoxornis_flavirostris,Paradoxornis_flavirostris,,
Paradoxornis_guttaticollis,Paradoxornis_guttaticollis,Paradoxornis_guttaticollis,,
Paradoxornis_heudei,Paradoxornis_heudei,Paradoxornis_heudei,,
Paramythia_montium,Paramythia_montium,Paramythia_montium,,
Paramythia_olivacea,Paramythia_montium,Paramythia_montium,Lump/split,Lump/split
Pardaliparus_amabilis,Parus_amabilis,Parus_amabilis,New genus,New genus
Pardaliparus_elegans,Parus_elegans,Parus_elegans,New genus,New genus
Pardaliparus_venustulus,Parus_venustulus,Parus_venustulus,New genus,New genus
Pardalotus_punctatus,Pardalotus_punctatus,Pardalotus_punctatus,,
Pardalotus_quadragintus,Pardalotus_quadragintus,Pardalotus_quadragintus,,
Pardalotus_rubricatus,Pardalotus_rubricatus,Pardalotus_rubricatus,,
Pardalotus_striatus,Pardalotus_striatus,Pardalotus_striatus,,
Pardirallus_maculatus,Pardirallus_maculatus,Pardirallus_maculatus,,
Pardirallus_nigricans,Pardirallus_nigricans,Pardirallus_nigricans,,
Pardirallus_sanguinolentus,Pardirallus_sanguinolentus,Pardirallus_sanguinolentus,,
Pareudiastes_pacificus,Gallinula_ventralis,Gallinula_ventralis,Extinct,Extinct
Pareudiastes_silvestris,Gallinula_ventralis,Gallinula_ventralis,Extinct,Extinct
Parkerthraustes_humeralis,Parkerthraustes_humeralis,Parkerthraustes_humeralis,,
Parkesia_motacilla,Seiurus_motacilla,Seiurus_motacilla,New genus,New genus
Parkesia_noveboracensis,Seiurus_noveboracensis,Seiurus_noveboracensis,New genus,New genus
Parmoptila_jamesoni,Parmoptila_jamesoni,Parmoptila_rubrifrons,,Lump/split
Parmoptila_rubrifrons,Parmoptila_rubrifrons,Parmoptila_rubrifrons,,
Parmoptila_woodhousei,Parmoptila_woodhousei,Parmoptila_woodhousei,,
Paroaria_baeri,Paroaria_baeri,Paroaria_baeri,,
Paroaria_capitata,Paroaria_capitata,Paroaria_capitata,,
Paroaria_coronata,Paroaria_coronata,Paroaria_coronata,,
Paroaria_dominicana,Paroaria_dominicana,Paroaria_dominicana,,
Paroaria_gularis,Paroaria_gularis,Paroaria_gularis,,
Paroaria_nigrogenis,Paroaria_gularis,Paroaria_gularis,Lump/split,Lump/split
Parophasma_galinieri,Parophasma_galinieri,Parophasma_galinieri,,
Paroreomyza_flammea,Paroreomyza_montana,Paroreomyza_montana,Lump/split,Lump/split
Paroreomyza_maculata,Paroreomyza_maculata,Paroreomyza_maculata,,
Paroreomyza_montana,Paroreomyza_montana,Paroreomyza_montana,,
Parotia_berlepschi,Parotia_carolae,Parotia_carolae,Lump/split,Lump/split
Parotia_carolae,Parotia_carolae,Parotia_carolae,,
Parotia_lawesii,Parotia_lawesii,Parotia_lawesii,,
Parotia_sefilata,Parotia_sefilata,Parotia_sefilata,,
Parotia_wahnesi,Parotia_wahnesi,Parotia_wahnesi,,
Parus_major,Parus_major,Parus_major,,
Parus_monticolus,Parus_monticolus,Parus_monticolus,,
Passer_ammodendri,Passer_ammodendri,Passer_ammodendri,,
Passer_castanopterus,Passer_castanopterus,Passer_castanopterus,,
Passer_cinnamomeus,Passer_rutilans,Passer_rutilans,Change species name,Change species name
Passer_cordofanicus,Passer_cordofanicus,Passer_rufocinctus,,Lump/split
Passer_diffusus,Passer_diffusus,Passer_diffusus,,
Passer_domesticus,Passer_domesticus,Passer_domesticus,,
Passer_eminibey,Passer_eminibey,Passer_eminibey,,
Passer_euchlorus,Passer_euchlorus,Passer_euchlorus,,
Passer_flaveolus,Passer_flaveolus,Passer_flaveolus,,
Passer_gongonensis,Passer_gongonensis,Passer_gongonensis,,
Passer_griseus,Passer_griseus,Passer_griseus,,
Passer_hemileucus,Passer_hemileucus,Passer_insularis,,Lump/split
Passer_hispaniolensis,Passer_hispaniolensis,Passer_hispaniolensis,,
Passer_iagoensis,Passer_iagoensis,Passer_iagoensis,,
Passer_insularis,Passer_insularis,Passer_insularis,,
Passer_italiae,Passer_domesticus,Passer_domesticus,Lump/split,Lump/split
Passer_luteus,Passer_luteus,Passer_luteus,,
Passer_melanurus,Passer_melanurus,Passer_melanurus,,
Passer_moabiticus,Passer_moabiticus,Passer_moabiticus,,
Passer_montanus,Passer_montanus,Passer_montanus,,
Passer_motitensis,Passer_motitensis,Passer_motitensis,,
Passer_pyrrhonotus,Passer_pyrrhonotus,Passer_pyrrhonotus,,
Passer_rufocinctus,Passer_rufocinctus,Passer_rufocinctus,,
Passer_shelleyi,Passer_shelleyi,Passer_rufocinctus,,Lump/split
Passer_simplex,Passer_simplex,Passer_simplex,,
Passer_suahelicus,Passer_suahelicus,Passer_suahelicus,,
Passer_swainsonii,Passer_swainsonii,Passer_swainsonii,,
Passer_zarudnyi,Passer_simplex,Passer_simplex,Lump/split,Lump/split
Passerculus_bairdii,Ammodramus_bairdii,Ammodramus_bairdii,New genus,New genus
Passerculus_guttatus,Passerculus_sandwichensis,Passerculus_sandwichensis,Lump/split,Lump/split
Passerculus_henslowii,Ammodramus_henslowii,Ammodramus_henslowii,New genus,New genus
Passerculus_rostratus,Passerculus_sandwichensis,Passerculus_sandwichensis,Lump/split,Lump/split
Passerculus_sanctorum,Passerculus_sandwichensis,Passerculus_sandwichensis,Lump/split,Lump/split
Passerculus_sandwichensis,Passerculus_sandwichensis,Passerculus_sandwichensis,,
Passerella_arborea,Spizella_arborea,Spizella_arborea,New genus,New genus
Passerella_iliaca,Passerella_iliaca,Passerella_iliaca,,
Passerella_megarhyncha,Passerella_iliaca,Passerella_iliaca,Lump/split,Lump/split
Passerella_schistacea,Passerella_iliaca,Passerella_iliaca,Lump/split,Lump/split
Passerella_unalaschcensis,Passerella_iliaca,Passerella_iliaca,Lump/split,Lump/split
Passerina_amoena,Passerina_amoena,Passerina_amoena,,
Passerina_caerulea,Passerina_caerulea,Passerina_caerulea,,
Passerina_ciris,Passerina_ciris,Passerina_ciris,,
Passerina_cyanea,Passerina_cyanea,Passerina_cyanea,,
Passerina_leclancherii,Passerina_leclancherii,Passerina_leclancherii,,
Passerina_rositae,Passerina_rositae,Passerina_rositae,,
Passerina_versicolor,Passerina_versicolor,Passerina_versicolor,,
Pastor_roseus,Sturnus_roseus,Sturnus_roseus,New genus,New genus
Patagioenas_albilinea,Patagioenas_fasciata,Patagioenas_fasciata,Lump/split,Lump/split
Patagioenas_albipennis,Patagioenas_maculosa,Patagioenas_maculosa,Lump/split,Lump/split
Patagioenas_araucana,Patagioenas_araucana,Patagioenas_araucana,,
Patagioenas_caribaea,Patagioenas_caribaea,Patagioenas_caribaea,,
Patagioenas_cayennensis,Patagioenas_cayennensis,Patagioenas_cayennensis,,
Patagioenas_corensis,Patagioenas_corensis,Patagioenas_corensis,,
Patagioenas_fasciata,Patagioenas_fasciata,Patagioenas_fasciata,,
Patagioenas_flavirostris,Patagioenas_flavirostris,Patagioenas_flavirostris,,
Patagioenas_goodsoni,Patagioenas_goodsoni,Patagioenas_goodsoni,,
Patagioenas_inornata,Patagioenas_inornata,Patagioenas_inornata,,
Patagioenas_leucocephala,Patagioenas_leucocephala,Patagioenas_leucocephala,,
Patagioenas_maculosa,Patagioenas_maculosa,Patagioenas_maculosa,,
Patagioenas_nigrirostris,Patagioenas_nigrirostris,Patagioenas_nigrirostris,,
Patagioenas_oenops,Patagioenas_oenops,Patagioenas_oenops,,
Patagioenas_picazuro,Patagioenas_picazuro,Patagioenas_picazuro,,
Patagioenas_plumbea,Patagioenas_plumbea,Patagioenas_plumbea,,
Patagioenas_speciosa,Patagioenas_speciosa,Patagioenas_speciosa,,
Patagioenas_squamosa,Patagioenas_squamosa,Patagioenas_squamosa,,
Patagioenas_subvinacea,Patagioenas_subvinacea,Patagioenas_subvinacea,,
Patagona_gigas,Patagona_gigas,Patagona_gigas,,
Pauxi_koepckeae,Pauxi_unicornis,Pauxi_unicornis,Lump/split,Lump/split
Pauxi_pauxi,Pauxi_pauxi,Pauxi_pauxi,,
Pauxi_unicornis,Pauxi_unicornis,Pauxi_unicornis,,
Pavo_cristatus,Pavo_cristatus,Pavo_cristatus,,
Pavo_muticus,Pavo_muticus,Pavo_muticus,,
Pedionomus_torquatus,Pedionomus_torquatus,Pedionomus_torquatus,,
Pelagodroma_marina,Pelagodroma_marina,Pelagodroma_marina,,
Pelargopsis_amauroptera,Pelargopsis_amauroptera,Pelargopsis_amauroptera,,
Pelargopsis_capensis,Pelargopsis_capensis,Pelargopsis_capensis,,
Pelargopsis_melanorhyncha,Pelargopsis_melanorhyncha,Pelargopsis_melanorhyncha,,
Pelecanoides_garnotii,Pelecanoides_garnotii,Pelecanoides_garnotii,,
Pelecanoides_georgicus,Pelecanoides_georgicus,Pelecanoides_georgicus,,
Pelecanoides_magellani,Pelecanoides_magellani,Pelecanoides_magellani,,
Pelecanoides_urinatrix,Pelecanoides_urinatrix,Pelecanoides_urinatrix,,
Pelecanus_conspicillatus,Pelecanus_conspicillatus,Pelecanus_conspicillatus,,
Pelecanus_crispus,Pelecanus_crispus,Pelecanus_crispus,,
Pelecanus_erythrorhynchos,Pelecanus_erythrorhynchos,Pelecanus_erythrorhynchos,,
Pelecanus_occidentalis,Pelecanus_occidentalis,Pelecanus_occidentalis,,
Pelecanus_onocrotalus,Pelecanus_onocrotalus,Pelecanus_onocrotalus,,
Pelecanus_philippensis,Pelecanus_philippensis,Pelecanus_philippensis,,
Pelecanus_rufescens,Pelecanus_rufescens,Pelecanus_rufescens,,
Pelecanus_thagus,Pelecanus_thagus,Pelecanus_thagus,,
Peliperdix_albogularis,Francolinus_albogularis,Francolinus_albogularis,New genus,New genus
Peliperdix_coqui,Francolinus_coqui,Francolinus_coqui,New genus,New genus
Peliperdix_lathami,Francolinus_lathami,Francolinus_lathami,New genus,New genus
Peliperdix_schlegelii,Francolinus_schlegelii,Francolinus_schlegelii,New genus,New genus
Pellorneum_albiventre,Pellorneum_albiventre,Pellorneum_albiventre,,
Pellorneum_capistratum,Pellorneum_capistratum,Pellorneum_capistratum,,
Pellorneum_fuscocapillus,Pellorneum_fuscocapillus,Pellorneum_fuscocapillus,,
Pellorneum_nigrocapitatum,Pellorneum_capistratum,Pellorneum_capistratum,Lump/split,Lump/split
Pellorneum_palustre,Pellorneum_palustre,Pellorneum_palustre,,
Pellorneum_ruficeps,Pellorneum_ruficeps,Pellorneum_ruficeps,,
Peltohyas_australis,Charadrius_australis,Charadrius_australis,New genus,New genus
Peltops_blainvillii,Peltops_blainvillii,Peltops_blainvillii,,
Peltops_montanus,Peltops_montanus,Peltops_montanus,,
Penelope_albipennis,Penelope_albipennis,Penelope_albipennis,,
Penelope_argyrotis,Penelope_argyrotis,Penelope_argyrotis,,
Penelope_barbata,Penelope_barbata,Penelope_barbata,,
Penelope_dabbenei,Penelope_dabbenei,Penelope_montagnii,,Missing
Penelope_jacquacu,Penelope_jacquacu,Penelope_jacquacu,,
Penelope_jacucaca,Penelope_jacucaca,Penelope_jacucaca,,
Penelope_marail,Penelope_marail,Penelope_marail,,
Penelope_montagnii,Penelope_montagnii,Penelope_montagnii,,
Penelope_obscura,Penelope_obscura,Penelope_obscura,,
Penelope_ochrogaster,Penelope_ochrogaster,Penelope_ochrogaster,,
Penelope_ortoni,Penelope_ortoni,Penelope_ortoni,,
Penelope_perspicax,Penelope_perspicax,Penelope_perspicax,,
Penelope_pileata,Penelope_pileata,Penelope_pileata,,
Penelope_purpurascens,Penelope_purpurascens,Penelope_purpurascens,,
Penelope_superciliaris,Penelope_superciliaris,Penelope_superciliaris,,
Penelopides_affinis,Penelopides_affinis,Penelopides_affinis,,
Penelopides_manillae,Penelopides_manillae,Penelopides_manillae,,
Penelopides_mindorensis,Penelopides_mindorensis,Penelopides_mindorensis,,
Penelopides_panini,Penelopides_panini,Penelopides_panini,,
Penelopina_nigra,Penelopina_nigra,Penelopina_nigra,,
Peneoenanthe_pulverulenta,Eopsaltria_pulverulenta,Eopsaltria_pulverulenta,New genus,New genus
Peneothello_bimaculata,Peneothello_bimaculata,Peneothello_bimaculata,,
Peneothello_cryptoleuca,Peneothello_cryptoleuca,Peneothello_cryptoleuca,,
Peneothello_cyanus,Peneothello_cyanus,Peneothello_cyanus,,
Peneothello_sigillata,Peneothello_sigillatus,Peneothello_sigillatus,Typo,Typo
Percnostola_arenarum,Percnostola_arenarum,Percnostola_arenarum,,
Percnostola_rufifrons,Percnostola_rufifrons,Percnostola_rufifrons,,
Perdicula_argoondah,Perdicula_argoondah,Perdicula_argoondah,,
Perdicula_asiatica,Perdicula_asiatica,Perdicula_asiatica,,
Perdicula_erythrorhyncha,Perdicula_erythrorhyncha,Perdicula_erythrorhyncha,,
Perdicula_manipurensis,Perdicula_manipurensis,Perdicula_manipurensis,,
Perdix_dauurica,Perdix_dauurica,Perdix_dauurica,,
Perdix_hodgsoniae,Perdix_hodgsoniae,Perdix_hodgsoniae,,
Perdix_perdix,Perdix_perdix,Perdix_perdix,,
Pericrocotus_albifrons,Pericrocotus_erythropygius,Pericrocotus_erythropygius,Lump/split,Lump/split
Pericrocotus_brevirostris,Pericrocotus_brevirostris,Pericrocotus_brevirostris,,
Pericrocotus_cantonensis,Pericrocotus_cantonensis,Pericrocotus_cantonensis,,
Pericrocotus_cinnamomeus,Pericrocotus_cinnamomeus,Pericrocotus_cinnamomeus,,
Pericrocotus_divaricatus,Pericrocotus_divaricatus,Pericrocotus_divaricatus,,
Pericrocotus_erythropygius,Pericrocotus_erythropygius,Pericrocotus_erythropygius,,
Pericrocotus_ethologus,Pericrocotus_ethologus,Pericrocotus_ethologus,,
Pericrocotus_flammeus,Pericrocotus_flammeus,Pericrocotus_flammeus,,
Pericrocotus_igneus,Pericrocotus_igneus,Pericrocotus_igneus,,
Pericrocotus_lansbergei,Pericrocotus_lansbergei,Pericrocotus_lansbergei,,
Pericrocotus_miniatus,Pericrocotus_miniatus,Pericrocotus_miniatus,,
Pericrocotus_montanus,Pericrocotus_solaris,Pericrocotus_solaris,Lump/split,Lump/split
Pericrocotus_roseus,Pericrocotus_roseus,Pericrocotus_roseus,,
Pericrocotus_solaris,Pericrocotus_solaris,Pericrocotus_solaris,,
Pericrocotus_tegimae,Pericrocotus_tegimae,Pericrocotus_tegimae,,
Periparus_ater,Parus_ater,Parus_ater,New genus,New genus
Periparus_rubidiventris,Parus_rubidiventris,Parus_rubidiventris,New genus,New genus
Periparus_rufonuchalis,Parus_rufonuchalis,Parus_rufonuchalis,New genus,New genus
Perisoreus_canadensis,Perisoreus_canadensis,Perisoreus_canadensis,,
Perisoreus_infaustus,Perisoreus_infaustus,Perisoreus_infaustus,,
Perisoreus_internigrans,Perisoreus_internigrans,Perisoreus_internigrans,,
Perissocephalus_tricolor,Perissocephalus_tricolor,Perissocephalus_tricolor,,
Pernis_apivorus,Pernis_apivorus,Pernis_apivorus,,
Pernis_celebensis,Pernis_celebensis,Pernis_celebensis,,
Pernis_ptilorhynchus,Pernis_ptilorhyncus,Pernis_ptilorhyncus,Typo,Typo
Pernis_steerei,Pernis_celebensis,Pernis_celebensis,Lump/split,Lump/split
Petrochelidon_ariel,Hirundo_ariel,Hirundo_ariel,New genus,New genus
Petrochelidon_fluvicola,Hirundo_fluvicola,Hirundo_fluvicola,New genus,New genus
Petrochelidon_fuliginosa,Hirundo_fuliginosa,Hirundo_fuliginosa,New genus,New genus
Petrochelidon_fulva,Petrochelidon_fulva,Petrochelidon_fulva,,
Petrochelidon_nigricans,Hirundo_nigricans,Hirundo_nigricans,New genus,New genus
Petrochelidon_perdita,Hirundo_perdita,Hirundo_perdita,New genus,New genus
Petrochelidon_preussi,Hirundo_preussi,Hirundo_preussi,New genus,New genus
Petrochelidon_pyrrhonota,Petrochelidon_pyrrhonota,Petrochelidon_pyrrhonota,,
Petrochelidon_rufigula,Hirundo_rufigula,Hirundo_rufigula,New genus,New genus
Petrochelidon_rufocollaris,Petrochelidon_rufocollaris,Petrochelidon_rufocollaris,,
Petrochelidon_spilodera,Hirundo_spilodera,Hirundo_spilodera,New genus,New genus
Petroica_archboldi,Petroica_archboldi,Petroica_archboldi,,
Petroica_australis,Petroica_australis,Petroica_australis,,
Petroica_bivittata,Petroica_bivittata,Petroica_bivittata,,
Petroica_boodang,Petroica_multicolor,Petroica_multicolor,Lump/split,Lump/split
Petroica_dannefaerdi,Petroica_macrocephala,Petroica_macrocephala,Lump/split,Lump/split
Petroica_goodenovii,Petroica_goodenovii,Petroica_goodenovii,,
Petroica_longipes,Petroica_australis,Petroica_australis,Lump/split,Lump/split
Petroica_macrocephala,Petroica_macrocephala,Petroica_macrocephala,,
Petroica_multicolor,Petroica_multicolor,Petroica_multicolor,,
Petroica_phoenicea,Petroica_phoenicea,Petroica_phoenicea,,
Petroica_pusilla,Petroica_multicolor,Petroica_multicolor,Lump/split,Lump/split
Petroica_rodinogaster,Petroica_rodinogaster,Petroica_rodinogaster,,
Petroica_rosea,Petroica_rosea,Petroica_rosea,,
Petroica_traversi,Petroica_traversi,Petroica_traversi,,
Petronia_petronia,Petronia_petronia,Petronia_petronia,,
Petrophassa_albipennis,Petrophassa_albipennis,Petrophassa_albipennis,,
Petrophassa_rufipennis,Petrophassa_rufipennis,Petrophassa_rufipennis,,
Peucaea_aestivalis,Aimophila_aestivalis,Aimophila_aestivalis,New genus,New genus
Peucaea_botterii,Aimophila_botterii,Aimophila_botterii,New genus,New genus
Peucaea_carpalis,Aimophila_carpalis,Aimophila_carpalis,New genus,New genus
Peucaea_cassinii,Aimophila_cassinii,Aimophila_cassinii,New genus,New genus
Peucaea_humeralis,Aimophila_humeralis,Aimophila_humeralis,New genus,New genus
Peucaea_mystacalis,Aimophila_mystacalis,Aimophila_mystacalis,New genus,New genus
Peucaea_ruficauda,Aimophila_ruficauda,Aimophila_ruficauda,New genus,New genus
Peucaea_sumichrasti,Aimophila_sumichrasti,Aimophila_sumichrasti,New genus,New genus
Peucedramus_taeniatus,Peucedramus_taeniatus,Peucedramus_taeniatus,,
Pezopetes_capitalis,Pezopetes_capitalis,Pezopetes_capitalis,,
Pezophaps_solitaria,Caloenas_nicobarica,Caloenas_nicobarica,Extinct,Extinct
Pezoporus_occidentalis,Pezoporus_occidentalis,Pezoporus_occidentalis,,
Pezoporus_wallicus,Pezoporus_wallicus,Pezoporus_wallicus,,
Phacellodomus_dorsalis,Phacellodomus_dorsalis,Phacellodomus_dorsalis,,
Phacellodomus_erythrophthalmus,Phacellodomus_erythrophthalmus,Phacellodomus_erythrophthalmus,,
Phacellodomus_ferrugineigula,Phacellodomus_ferrugineigula,Phacellodomus_erythrophthalmus,,Lump/split
Phacellodomus_inornatus,Phacellodomus_inornatus,Phacellodomus_rufifrons,,Lump/split
Phacellodomus_maculipectus,Phacellodomus_maculipectus,Phacellodomus_maculipectus,,
Phacellodomus_ruber,Phacellodomus_ruber,Phacellodomus_ruber,,
Phacellodomus_rufifrons,Phacellodomus_rufifrons,Phacellodomus_rufifrons,,
Phacellodomus_sibilatrix,Phacellodomus_sibilatrix,Phacellodomus_sibilatrix,,
Phacellodomus_striaticeps,Phacellodomus_striaticeps,Phacellodomus_striaticeps,,
Phacellodomus_striaticollis,Phacellodomus_striaticollis,Phacellodomus_striaticollis,,
Phaenicophaeus_curvirostris,Phaenicophaeus_curvirostris,Phaenicophaeus_curvirostris,,
Phaenicophaeus_diardi,Phaenicophaeus_diardi,Phaenicophaeus_diardi,,
Phaenicophaeus_oeneicaudus,Phaenicophaeus_curvirostris,Phaenicophaeus_curvirostris,Lump/split,Lump/split
Phaenicophaeus_pyrrhocephalus,Phaenicophaeus_pyrrhocephalus,Phaenicophaeus_pyrrhocephalus,,
Phaenicophaeus_sumatranus,Phaenicophaeus_sumatranus,Phaenicophaeus_sumatranus,,
Phaenicophaeus_tristis,Phaenicophaeus_tristis,Phaenicophaeus_tristis,,
Phaenicophaeus_viridirostris,Phaenicophaeus_viridirostris,Phaenicophaeus_viridirostris,,
