"","cell_id","clim_pca_1","clim_pca_2","clim_pca_3","clim_pca_4"
"70",70,1.11045787472532,1.58672797657847,-1.90640608016758,0.216958290548937
"71",71,0.592479451534626,-1.00719776878155,-0.375418903552474,-2.44335823564814
"72",72,-0.0956269404596017,-0.943366664144797,-0.925343321141496,-0.813918325378078
"73",73,1.30310133102004,-1.76697375219038,-0.195716529692123,0.488875998641564
"74",74,1.60875327752618,-0.424760221067684,0.086805369262649,0.32981140238858
"75",75,1.87519471238092,0.0754434627165217,0.195857335155122,0.49575761453148
"76",76,2.11595223757789,0.760131889829092,-0.280992286857694,0.635376073464541
"77",77,2.2856693405136,1.47138795385835,-1.11933176961147,0.998154121133229
"78",78,2.50267463998002,2.40436214813972,-1.61382822183763,1.42554845094889
"79",79,2.40735592663821,2.86915599925053,-2.18936128725026,1.03829889882095
"80",80,2.32491416898233,3.10106614582511,-2.12130613427904,0.257196996751146
"81",81,1.28538493086564,-1.01852420858765,-1.58643629893981,-0.939109660277431
"82",82,0.716518512006511,-1.41330327639681,-2.08727573385499,-0.0684577073286921
"83",83,1.01856836098999,-0.921357315416986,-1.68911413747993,0.00502523000817483
"84",84,1.36781363358274,-0.595302325538571,-1.5542573986711,0.0453887432269017
"85",85,1.84499125130236,0.28909478636725,-1.06357931647698,-0.480904521884771
"86",86,1.56089098053614,-0.514943131999838,-1.20653283011023,-0.746084862897691
"87",87,1.0804088510178,-0.848258400589491,-2.01854239490782,-0.561909356231492
"88",88,1.10094989634983,-0.703037950273573,-2.16665212439753,-0.678434341665482
"89",89,1.18636132793689,-0.576877228867832,-2.24649230548534,-0.284067948818226
"90",90,1.14637978306164,-1.10740917215881,-1.91010509848082,-0.868795026466736
"91",91,0.95103608841093,-1.02858448083463,-2.39869888740373,-0.415247208596567
"92",92,0.942911450076649,-1.05525213140834,-2.19469305713966,0.0928759177631719
"93",93,0.918583264031115,-1.55291085330914,-2.36330694146444,0.439289122916707
"94",94,1.07096268658771,-1.32056522080595,-2.38794442525453,0.695566572195332
"95",95,1.06314163749027,-0.914328155029093,-2.37960900804843,0.749845653863219
"96",96,1.24331638150896,-0.238016823699284,-2.11111956023597,0.848612038949917
"97",97,1.35609234454332,1.00841554252511,-1.81335384526967,0.621555552757463
"98",98,1.99410027878918,1.65755444825953,-1.02173698495537,0.357762937836079
"99",99,-0.275938488066169,-1.47248826303778,-0.76527251294743,-3.12889048411174
"100",100,-0.123563671813784,-1.61822537033093,-0.885283413282353,-0.998248506702821
"101",101,1.44558936627961,-1.91589342116808,0.420699308558036,0.234502983154018
"102",102,1.74657222567208,-0.737091910255993,0.233899194570809,0.151537858532195
"103",103,2.11329458162405,-0.110334191909466,0.390054711111101,0.405273583074966
"104",104,2.38899502357895,0.543056387843084,-0.0487156740335165,0.677416428824682
"105",105,2.64724799406138,1.34499752492306,-0.664920754059301,1.06650957001485
"106",106,2.84607032819873,2.43412827066901,-1.21651520857418,1.4509290432199
"107",107,2.9207580016043,3.15592751093376,-2.03683965163159,1.35878216176229
"108",108,2.81034906697304,3.37579521202384,-2.09548971584278,0.709311738470734
"109",109,0.96014064319206,-2.17970222231469,-2.01562334359489,-0.40996894085005
"110",110,0.738624454720315,-2.38498092159363,-1.42537004207724,0.427176777030361
"111",111,0.771013380247737,-2.04694425543225,-0.756609197831953,0.408380499611675
"112",112,0.929926710391239,-1.32680238095123,-0.472715359576708,0.498370636719045
"113",113,1.26337397131892,-0.442915294106835,-0.0863069631570281,0.184638522498225
"114",114,1.91577888551878,0.375335167814204,0.156532847441719,-0.438088250005641
"115",115,1.44371700049905,-1.27075911472165,-1.5417132584437,-0.301946389676941
"116",116,1.00910463340192,-1.43780900612775,-1.98367485343408,-0.148201545304212
"117",117,0.874967119128095,-1.31468339990307,-2.23390092084913,-0.0260356158881721
"118",118,1.05541942161502,-1.58631611705683,-2.1644755108412,0.343329970045878
"119",119,1.09770185678812,-1.95945932943871,-2.19393473986323,0.426270150421011
"120",120,1.00958825249695,-1.83931406008591,-2.41230341095904,0.113849478627235
"121",121,0.947039909461587,-1.74662325287194,-2.47748543540536,-0.224031576672784
"122",122,0.898549878691087,-1.76289900186548,-2.49992729554191,-0.375273806836925
"123",123,0.976267169922727,-1.55745882335948,-2.43687991846982,-0.300211292258866
"124",124,0.938119670750553,-1.93171609144358,-2.37130538971891,0.114298709365124
"125",125,0.916384135801348,-1.92595230489339,-2.39314275893486,0.192311164646606
"126",126,0.997170413670803,-1.78974540938789,-2.13502720309745,0.670202341736296
"127",127,0.984793452882231,-2.07692477085011,-2.13210329373049,0.804658571010809
"128",128,1.14120272540477,-1.68671487624457,-2.08358314086788,0.922766239244421
"129",129,1.26136076104355,-1.2891612537927,-2.05579328119732,0.954257890979194
"130",130,1.46014369082437,-0.698342242934046,-1.74202170313676,1.05117289168879
"131",131,1.76982349211178,0.0876491176732134,-1.29563651810968,1.24425050499096
"132",132,1.76070654101711,1.17394199498437,-0.982829558432286,0.715565211060757
"133",133,-0.384268257010141,-2.35995177600393,-1.37253614839581,-3.15411744852488
"134",134,-0.709598171257577,-1.39537223068992,-0.969772600777075,-2.26564240348651
"135",135,1.03727459768462,-2.23423361916692,0.427752689464714,-0.230413799087728
"136",136,1.9494244149913,-1.37265445198585,0.586101951331487,0.324178985645492
"137",137,2.26722202908169,-0.690722526351264,0.460894794632117,0.49890676476984
"138",138,2.5368516049124,0.236340276043606,0.0603639015496672,0.64621977650355
"139",139,2.69857967045213,1.2006561161321,-0.707356181259763,0.787860753814967
"140",140,3.11378898651629,2.51278629379351,-1.21351968222531,1.28600541013044
"141",141,3.36748210461219,3.72564687327038,-1.96333549076769,1.46241441341798
"142",142,3.15226883272827,3.62087020276172,-1.69968223739813,1.10568604037263
"143",143,2.97272178958995,4.01571761602553,-1.77454296120341,0.662769780785345
"144",144,0.94026555059165,-3.01418787517125,-2.05923820102969,-0.826345282249238
"145",145,1.06972087309048,-3.09855387046289,-1.25846702975252,0.314771248589221
"146",146,1.19683665372427,-3.05548129739552,-0.604986305991739,0.635294161296463
"147",147,1.27246393539782,-2.36850427814295,-0.11425467070972,0.607731987617031
"148",148,1.35550762176374,-1.79623167646833,0.045085274907983,0.635290333853371
"149",149,1.33160303755948,-0.867369269126763,0.316582023320724,0.426375447427261
"150",150,1.40505946206512,0.21027842143945,0.728497497871357,-0.503397454462787
"151",151,2.40302940515709,0.458999257434943,0.107996116723691,-0.270104581027998
"152",152,1.83059766179031,-1.63244243089534,-1.10918082821113,-0.328581257419268
"153",153,1.27685568144721,-1.82648175241659,-1.82046578647764,0.149360950791601
"154",154,1.10261854734335,-1.84854791972077,-1.89121961220066,0.366389451990631
"155",155,1.20057744507474,-2.01511440338266,-1.81843836970095,0.493739706944812
"156",156,1.14418281982678,-1.97522691248583,-1.80992470252685,0.519562200223122
"157",157,1.189747816912,-2.21997725974454,-1.8175979032869,0.684212408185889
"158",158,1.14554787268114,-2.40652195025259,-1.81444128176611,0.710636948283876
"159",159,1.05609985966289,-2.35187936774008,-1.98220122102948,0.615951947017889
"160",160,1.08779545488151,-2.13484589734596,-2.20382478347479,0.734217862196785
"161",161,1.17199262428118,-2.10528833209087,-2.35873288877152,0.878640449963743
"162",162,1.14239179037928,-2.4367732040489,-2.03352668815087,0.824131862959898
"163",163,1.01012818753581,-2.5756651053272,-2.36322213096083,0.625582928256312
"164",164,1.07972261896902,-2.76194168216796,-1.90584114484655,0.896516420646183
"165",165,1.21892912646751,-2.44038267428301,-1.60970867971835,0.914790015217909
"166",166,1.33678284140401,-1.88186333456429,-1.74715357982036,0.949006936338053
"167",167,1.49922613606877,-1.41799280813565,-1.59094508502974,0.963948346710906
"168",168,1.69278869446741,-1.10585979517822,-1.49966486722592,1.20794506644336
"169",169,1.93675742139425,-0.520574912908373,-1.13776566342001,1.30387087331796
"170",170,1.88540553695811,0.47626183764666,-0.964717671252124,0.908080832861454
"171",171,2.57181876078588,1.85018230546784,-0.164960898172889,0.22750725783343
"172",172,-0.984394414603074,-1.73170718822326,-1.26779331114722,-2.92373703758327
"173",173,0.102880002467374,-2.36248555568061,0.23239552896429,-1.55455814372237
"174",174,2.10682179958251,-0.893500032234949,0.96670896189626,-0.00481634630071106
"175",175,2.37607696079298,-1.31537046900803,0.600885460662936,0.35170775502225
"176",176,2.73824021403984,-0.134069300833098,0.188352428640128,0.566373774759364
"177",177,3.05814323667414,1.26925897867291,-0.331035790502013,0.773818752930469
"178",178,3.34448089418393,2.39165537852073,-1.1703335913773,1.13072388681058
"179",179,3.40180141949326,3.25585585486017,-1.62310303414322,1.42066499344002
"180",180,3.50514057019795,4.20245538314956,-1.62922822404187,1.54252686503909
"181",181,2.84577901095028,3.72926269012056,-1.47378184604538,0.782062111072456
"182",182,3.19951822029001,3.66114220145516,-0.946705310976526,0.650610484123493
"183",183,0.859255981615286,-3.14155944347087,-0.931821677430849,-0.852948275439466
"184",184,1.21985127381853,-3.6063296575799,-0.0526307901800517,0.119323596274432
"185",185,1.35773700817911,-3.32775003119755,-0.0583320999710666,0.756956122367749
"186",186,1.58484938805892,-2.56320765424402,0.267071653118816,0.517332164178052
"187",187,1.52608810106875,-1.85811903621083,0.595572248622848,0.340557591572317
"188",188,1.57561330156563,-1.17875446900584,0.653141955291081,0.137558163946554
"189",189,1.49744638198872,-0.608066588087736,0.788923346900396,-0.292447326098835
"190",190,2.34260973984405,-0.0531066475312124,0.679867484365549,-0.47492518782059
"191",191,1.64377825696656,-2.32689848622975,-1.36310257227814,-0.0120696052803973
"192",192,1.2746201697807,-2.36573410009818,-1.72574788579861,0.328434876962152
