"","cell_id","SR"
"3327",3327,32
"3328",3328,30
"3329",3329,33
"3330",3330,33
"3331",3331,36
"3332",3332,29
"3333",3333,29
"3334",3334,30
"3335",3335,30
"3336",3336,29
"3337",3337,29
"3338",3338,29
"3339",3339,29
"3340",3340,29
"3341",3341,26
"3342",3342,26
"3343",3343,25
"3344",3344,24
"3345",3345,25
"3346",3346,26
"3347",3347,27
"3348",3348,29
"3349",3349,31
"3350",3350,30
"3351",3351,27
"3352",3352,33
"3353",3353,32
"3354",3354,32
"3355",3355,31
"3356",3356,30
"3357",3357,29
"3358",3358,32
"3359",3359,30
"3360",3360,32
"3361",3361,29
"3362",3362,30
"3363",3363,30
"3364",3364,32
"3365",3365,34
"3366",3366,35
"3367",3367,34
"3368",3368,31
"3369",3369,28
"3370",3370,26
"3371",3371,26
"3372",3372,26
"3373",3373,25
"3374",3374,26
"3375",3375,26
"3376",3376,26
"3377",3377,24
"3378",3378,27
"3379",3379,29
"3380",3380,30
"3381",3381,30
"3382",3382,31
"3383",3383,31
"3384",3384,33
"3385",3385,33
"3386",3386,34
"3387",3387,33
"3388",3388,34
"3389",3389,33
"3390",3390,31
"3391",3391,29
"3392",3392,31
"3393",3393,28
"3394",3394,28
"3395",3395,26
"3396",3396,23
"3397",3397,22
"3398",3398,18
"3399",3399,18
"3400",3400,18
"3401",3401,17
"3402",3402,17
"3403",3403,16
"3404",3404,17
"3405",3405,16
"3406",3406,16
"3407",3407,15
"3408",3408,15
"3409",3409,14
"3410",3410,14
"3411",3411,14
"3412",3412,9
"3413",3413,9
"3414",3414,9
"3415",3415,9
"3416",3416,6
"3417",3417,3
"3418",3418,3
"3419",3419,4
"3420",3420,4
"3421",3421,29
"3422",3422,28
"3423",3423,32
"3424",3424,34
"3425",3425,34
"3426",3426,33
"3427",3427,32
"3428",3428,26
"3429",3429,23
"3430",3430,24
"3431",3431,23
"3432",3432,24
"3433",3433,23
"3434",3434,22
"3435",3435,20
"3436",3436,18
"3437",3437,19
"3438",3438,23
"3439",3439,22
"3440",3440,23
"3441",3441,27
"3442",3442,31
"3443",3443,33
"3444",3444,28
"3445",3445,26
"3446",3446,26
"3447",3447,27
"3448",3448,29
"3449",3449,30
"3450",3450,29
"3451",3451,28
"3452",3452,28
"3453",3453,27
"3454",3454,27
"3455",3455,27
"3456",3456,26
"3457",3457,26
"3458",3458,25
"3459",3459,25
"3460",3460,27
"3461",3461,31
"3462",3462,32
"3463",3463,27
"3464",3464,34
"3465",3465,34
"3466",3466,35
"3467",3467,34
"3468",3468,29
"3469",3469,29
"3470",3470,30
"3471",3471,30
"3472",3472,30
"3473",3473,29
"3474",3474,32
"3475",3475,31
"3476",3476,31
"3477",3477,31
"3478",3478,32
"3479",3479,32
"3480",3480,31
"3481",3481,26
"3482",3482,24
"3483",3483,24
"3484",3484,24
"3485",3485,24
"3486",3486,24
"3487",3487,23
"3488",3488,21
"3489",3489,22
"3490",3490,9
"3491",3491,9
"3492",3492,9
"3493",3493,9
"3494",3494,9
"3495",3495,9
"3496",3496,9
"3497",3497,14
"3498",3498,14
"3499",3499,9
"3500",3500,9
"3501",3501,9
"3502",3502,9
"3503",3503,9
"3504",3504,9
"3505",3505,9
"3506",3506,9
"3507",3507,9
"3508",3508,9
"3509",3509,7
"3510",3510,6
"3511",3511,6
"3512",3512,6
"3513",3513,6
"3514",3514,6
"3515",3515,8
"3516",3516,16
"3517",3517,14
"3518",3518,13
"3519",3519,14
"3520",3520,15
"3521",3521,16
"3522",3522,18
"3523",3523,19
"3524",3524,21
"3525",3525,23
"3526",3526,23
"3527",3527,25
"3528",3528,27
"3529",3529,27
"3530",3530,26
"3531",3531,25
"3532",3532,26
"3533",3533,26
"3534",3534,26
"3535",3535,25
"3536",3536,24
"3537",3537,28
"3538",3538,27
"3539",3539,27
"3540",3540,27
"3541",3541,26
"3542",3542,27
"3543",3543,28
"3544",3544,30
"3545",3545,29
"3546",3546,26
"3547",3547,26
"3548",3548,25
"3549",3549,25
"3550",3550,23
"3551",3551,25
"3552",3552,25
"3553",3553,24
"3554",3554,24
"3555",3555,22
"3556",3556,21
"3557",3557,21
"3558",3558,10
"3559",3559,10
"3560",3560,10
"3561",3561,10
"3562",3562,10
"3563",3563,9
"3564",3564,7
"3565",3565,14
"3566",3566,6
"3567",3567,9
"3568",3568,9
"3569",3569,9
"3570",3570,9
"3571",3571,9
"3572",3572,9
"3573",3573,9
"3574",3574,5
"3575",3575,5
"3576",3576,6
"3577",3577,6
"3578",3578,6
"3579",3579,6
"3580",3580,6
"3581",3581,11
"3582",3582,11
"3583",3583,13
"3584",3584,14
"3585",3585,15
"3586",3586,14
"3587",3587,15
"3588",3588,16
"3589",3589,18
"3590",3590,17
"3591",3591,20
"3592",3592,20
"3593",3593,20
"3594",3594,19
"3595",3595,19
"3596",3596,20
"3597",3597,20
"3598",3598,19
"3599",3599,18
"3600",3600,18
"3601",3601,18
"3602",3602,19
"3603",3603,18
"3604",3604,20
"3605",3605,20
"3606",3606,19
"3607",3607,10
"3608",3608,6
"3609",3609,6
"3610",3610,6
"3611",3611,6
"3612",3612,6
"3613",3613,5
"3614",3614,4
"3615",3615,6
"3616",3616,6
"3617",3617,6
"3618",3618,6
"3619",3619,11
"3620",3620,12
"3621",3621,11
"3622",3622,10
"3623",3623,11
"3624",3624,11
"3625",3625,11
"3626",3626,11
"3627",3627,12
"3628",3628,13
"3629",3629,14
"3630",3630,15
"3631",3631,5
"3632",3632,5
"3633",3633,10
"3634",3634,6
"3635",3635,8
"3636",3636,8
"3637",3637,8
"3638",3638,8
"3639",3639,8
"3640",3640,7
"3641",3641,7
"3642",3642,6
"3643",3643,5
"3644",3644,5
"3645",3645,6
"3646",3646,6
"3647",3647,6
"3648",3648,9
"3649",3649,9
"3650",3650,7
"3651",3651,7
"3652",3652,7
"3653",3653,9
"3654",3654,9
"3655",3655,8
"3656",3656,8
"3657",3657,8
"3658",3658,7
"3659",3659,8
"3660",3660,7
"3661",3661,6
"3662",3662,3
"3663",3663,3
"3664",3664,3
"3665",3665,3
"3666",3666,3
"3667",3667,2
"3668",3668,4
"3669",3669,7
"3670",3670,9
"3671",3671,9
"3672",3672,9
"3673",3673,8
"3674",3674,8
"3675",3675,8
"3676",3676,8
"3677",3677,7
"3678",3678,7
"3679",3679,6
"3680",3680,6
"3681",3681,6
"3682",3682,8
"3683",3683,8
"3684",3684,8
"3685",3685,6
"3686",3686,6
"3687",3687,7
"3688",3688,7
"3689",3689,7
"3690",3690,7
"3691",3691,7
"3692",3692,7
"3693",3693,6
"3694",3694,6
"3695",3695,6
"3696",3696,6
"3697",3697,6
"3698",3698,6
"3699",3699,6
"3700",3700,6
"3701",3701,6
"3702",3702,6
"3703",3703,6
"3704",3704,6
"3705",3705,2
"3706",3706,7
"3707",3707,7
"3708",3708,6
"3709",3709,6
"3710",3710,7
"3711",3711,7
"3712",3712,7
"3713",3713,6
"3714",3714,6
"3715",3715,6
"3716",3716,6
"3717",3717,6
"3718",3718,6
