"","cell_id","elev_mean","elev_range"
"950",950,262.720672607422,1835
"951",951,27.6928844451904,361
"952",952,428.865997314453,1397
"953",953,541.607055664062,934
"954",954,399.999572753906,556
"955",955,360.585998535156,357
"956",956,363.147918701172,470
"957",957,304.064971923828,315
"958",958,245.461776733398,395
"959",959,253.508743286133,553
"960",960,285.138153076172,363
"961",961,281.86181640625,439
"962",962,549.197998046875,653
"963",963,600.414001464844,1108
"964",964,406.659729003906,645
"965",965,465.885314941406,1121
"966",966,335.723937988281,701
"967",967,342.365417480469,613
"968",968,443.482788085938,995
"969",969,452.047058105469,320
"970",970,561.074523925781,522
"971",971,517.340637207031,320
"972",972,446.867034912109,120
"973",973,504.529571533203,610
"974",974,549.743957519531,888
"975",975,442.302337646484,750
"976",976,800.8251953125,2112
"977",977,1807.31872558594,3358
"978",978,2241.14477539062,3272
"979",979,662.938171386719,2027
"980",980,463.275146484375,1947
"981",981,540.263244628906,2049
"982",982,516.643188476562,2543
"983",983,140.581390380859,1619
"984",984,39.8474998474121,1388
"985",985,123.260414123535,1517
"986",986,341.044708251953,1970
"987",987,290.067321777344,1624
"988",988,36.3844871520996,163
"989",989,114.532562255859,1460
"990",990,249.067611694336,840
"991",991,363.582061767578,635
"992",992,332.396331787109,249
"993",993,318.812347412109,255
"994",994,295.339538574219,272
"995",995,309.153289794922,212
"996",996,266.86328125,188
"997",997,235.169372558594,149
"998",998,277.95556640625,261
"999",999,423.2490234375,385
"1000",1000,418.965728759766,249
"1001",1001,350.286895751953,238
"1002",1002,304.281219482422,99
"1003",1003,292.091278076172,59
"1004",1004,301.509429931641,144
"1005",1005,388.060333251953,885
"1006",1006,559.744567871094,657
"1007",1007,868.503845214844,830
"1008",1008,883.294982910156,2389
"1009",1009,582.931640625,347
"1010",1010,593.7861328125,471
"1011",1011,502.491638183594,903
"1012",1012,420.964721679688,280
"1013",1013,503.735229492188,728
"1014",1014,1268.63879394531,2725
"1015",1015,1893.11865234375,3803
"1016",1016,377.040100097656,2142
"1017",1017,238.790496826172,2440
"1018",1018,482.004638671875,2891
"1019",1019,309.7646484375,1805
"1020",1020,773.315063476562,1115
"1021",1021,383.398620605469,1199
"1022",1022,198.578765869141,1759
"1023",1023,124.23477935791,1612
"1024",1024,71.7379531860352,1703
"1025",1025,236.317520141602,1492
"1026",1026,314.7744140625,2268
"1027",1027,1230.76733398438,3994
"1028",1028,697.96923828125,2833
"1029",1029,706.538452148438,2343
"1030",1030,288.329284667969,2174
"1031",1031,45.1188125610352,69
"1032",1032,63.9577674865723,272
"1033",1033,170.762191772461,498
"1034",1034,264.554046630859,279
"1035",1035,292.847320556641,215
"1036",1036,275.651397705078,183
"1037",1037,318.148712158203,713
"1038",1038,296.410980224609,689
"1039",1039,276.082305908203,170
"1040",1040,276.341827392578,168
"1041",1041,367.061096191406,417
"1042",1042,448.872161865234,431
"1043",1043,476.503723144531,220
"1044",1044,408.280639648438,272
"1045",1045,341.359069824219,148
"1046",1046,333.04345703125,124
"1047",1047,291.041290283203,77
"1048",1048,342.623596191406,160
"1049",1049,578.108520507812,806
"1050",1050,885.528747558594,578
"1051",1051,960.272155761719,929
"1052",1052,782.249938964844,1415
"1053",1053,527.5009765625,491
"1054",1054,477.812438964844,730
"1055",1055,419.917144775391,220
"1056",1056,483.806243896484,273
"1057",1057,724.888916015625,1486
"1058",1058,1289.587890625,3193
"1059",1059,436.561401367188,3536
"1060",1060,1772.56921386719,2308
"1061",1061,1040.47961425781,2353
"1062",1062,745.172180175781,2065
"1063",1063,503.650787353516,1013
"1064",1064,500.226715087891,847
"1065",1065,229.508224487305,992
"1066",1066,347.250091552734,1732
"1067",1067,147.900604248047,1281
"1068",1068,182.258270263672,889
"1069",1069,162.317764282227,1321
"1070",1070,591.275146484375,2446
"1071",1071,161.363861083984,1987
"1072",1072,769.322143554688,2892
"1073",1073,1602.49389648438,3624
"1074",1074,342.374053955078,3029
"1075",1075,689.228637695312,2788
"1076",1076,341.244018554688,2360
"1077",1077,187.69743347168,1071
"1078",1078,33.8582916259766,73
"1079",1079,88.2873382568359,439
"1080",1080,242.829650878906,558
"1081",1081,214.567581176758,166
"1082",1082,279.738616943359,294
"1083",1083,283.544189453125,160
"1084",1084,274.66162109375,226
"1085",1085,295.46533203125,131
"1086",1086,338.175079345703,226
"1087",1087,352.169677734375,245
"1088",1088,362.369903564453,202
"1089",1089,443.78369140625,328
"1090",1090,627.42138671875,1460
"1091",1091,432.319732666016,299
"1092",1092,425.950408935547,189
"1093",1093,351.138610839844,269
"1094",1094,248.98551940918,219
"1095",1095,285.848114013672,238
"1096",1096,505.139312744141,787
"1097",1097,887.73828125,787
"1098",1098,660.158874511719,427
"1099",1099,595.226440429688,557
"1100",1100,415.4287109375,378
"1101",1101,406.170532226562,485
"1102",1102,427.093933105469,345
"1103",1103,400.956115722656,569
"1104",1104,523.945129394531,2513
"1105",1105,395.338531494141,2635
"1106",1106,815.66015625,2876
"1107",1107,1261.60766601562,1756
"1108",1108,871.094116210938,733
"1109",1109,783.882690429688,887
"1110",1110,693.09326171875,1123
"1111",1111,459.393218994141,1344
"1112",1112,596.088623046875,856
"1113",1113,486.002410888672,451
"1114",1114,360.713043212891,842
"1115",1115,117.575798034668,1265
"1116",1116,30.416072845459,1053
"1117",1117,71.5970611572266,1546
"1118",1118,403.217468261719,2030
"1119",1119,374.179534912109,1927
"1120",1120,208.770446777344,805
"1121",1121,257.146636962891,1876
"1122",1122,223.925277709961,1917
"1123",1123,452.733917236328,2789
"1124",1124,970.134521484375,3983
"1125",1125,1323.00402832031,3502
"1126",1126,2018.24353027344,4718
"1127",1127,1242.85925292969,5430
"1128",1128,32.6432876586914,258
"1129",1129,105.030494689941,343
"1130",1130,431.159576416016,3001
"1131",1131,45.3129730224609,349
"1132",1132,143.347991943359,498
"1133",1133,364.910797119141,462
"1134",1134,348.582855224609,257
"1135",1135,334.080047607422,130
"1136",1136,306.117370605469,52
"1137",1137,280.179443359375,64
"1138",1138,349.225952148438,247
"1139",1139,458.040283203125,417
"1140",1140,519.333557128906,535
"1141",1141,404.506408691406,312
"1142",1142,443.413879394531,480
"1143",1143,777.194519042969,1408
"1144",1144,435.793548583984,368
"1145",1145,447.550231933594,215
"1146",1146,476.392486572266,401
"1147",1147,533.39306640625,1371
"1148",1148,549.642944335938,3127
"1149",1149,501.259368896484,440
"1150",1150,702.06201171875,590
"1151",1151,622.568359375,309
"1152",1152,567.354370117188,419
"1153",1153,342.215515136719,338
"1154",1154,289.585083007812,291
"1155",1155,380.5322265625,527
"1156",1156,467.981628417969,1094
"1157",1157,466.290466308594,1628
"1158",1158,1581.64611816406,2802
"1159",1159,966.364318847656,1153
"1160",1160,614.714721679688,434
"1161",1161,397.851135253906,360
"1162",1162,310.342956542969,432
"1163",1163,245.227661132812,471
"1164",1164,193.792831420898,287
"1165",1165,84.8768539428711,254
"1166",1166,217.024398803711,1397
"1167",1167,580.037109375,730
"1168",1168,479.951812744141,495
"1169",1169,306.734619140625,541
"1170",1170,367.667175292969,1113
"1171",1171,504.166290283203,1523
"1172",1172,222.045364379883,1559
"1173",1173,553.061828613281,2503
"1174",1174,721.425842285156,2410
"1175",1175,586.964416503906,1800
"1176",1176,725.873779296875,2556
"1177",1177,458.061920166016,2543
"1178",1178,706.867492675781,2659
"1179",1179,1767.36376953125,2284
"1180",1180,2003.18933105469,2230
"1181",1181,1232.87060546875,3239
"1182",1182,19.1501026153564,180
"1183",1183,64.4465789794922,1618
"1184",1184,143.073852539062,371
"1185",1185,304.038116455078,688
"1186",1186,407.141662597656,374
"1187",1187,377.196014404297,105
"1188",1188,331.560729980469,120
"1189",1189,280.889129638672,111
"1190",1190,304.748504638672,147
"1191",1191,332.081359863281,194
"1192",1192,443.400665283203,405
"1193",1193,600.566101074219,473
"1194",1194,609.458984375,395
"1195",1195,576.34228515625,549
"1196",1196,673.516174316406,1273
"1197",1197,494.822326660156,396
"1198",1198,569.409118652344,531
"1199",1199,561.67724609375,715
"1200",1200,1236.0537109375,2507
"1201",1201,1165.77905273438,2434
"1202",1202,578.668884277344,278
"1203",1203,609.964782714844,286
"1204",1204,672.490112304688,1281
"1205",1205,517.600463867188,573
"1206",1206,350.198944091797,303
"1207",1207,321.588775634766,918
"1208",1208,407.696929931641,516
"1209",1209,538.314880371094,1505
"1210",1210,283.380554199219,2002
"1211",1211,1125.92504882812,2586
"1212",1212,1016.62908935547,957
"1213",1213,781.281372070312,700
"1214",1214,494.228607177734,542
"1215",1215,287.357757568359,230
"1216",1216,180.301498413086,182
"1217",1217,120.203826904297,133
"1218",1218,91.7901992797852,153
"1219",1219,114.828102111816,228
"1220",1220,58.3396911621094,900
"1221",1221,135.401824951172,1293
"1222",1222,412.613250732422,1125
"1223",1223,418.756713867188,916
"1224",1224,349.028472900391,684
"1225",1225,363.054870605469,638
"1226",1226,288.222930908203,953
"1227",1227,263.484771728516,1090
"1228",1228,54.4763793945312,1105
"1229",1229,404.297119140625,2932
"1230",1230,264.046264648438,2282
"1231",1231,906.543518066406,2318
"1232",1232,956.816955566406,2024
"1233",1233,891.148132324219,2150
"1234",1234,888.675231933594,2186
"1235",1235,470.888153076172,2798
"1236",1236,116.61279296875,1358
"1237",1237,1386.43078613281,3167
"1238",1238,2132.92456054688,1937
"1239",1239,1885.60827636719,2041
"1240",1240,655.054748535156,3435
"1241",1241,215.346817016602,508
"1242",1242,305.026916503906,648
"1243",1243,276.866577148438,263
"1244",1244,278.866729736328,148
"1245",1245,316.136932373047,120
"1246",1246,290.526733398438,254
"1247",1247,273.481170654297,249
"1248",1248,324.227478027344,156
"1249",1249,374.260589599609,276
"1250",1250,519.758544921875,657
"1251",1251,1024.41528320312,2069
"1252",1252,1129.13208007812,1578
"1253",1253,843.791748046875,926
"1254",1254,818.287841796875,838
"1255",1255,767.050231933594,526
"1256",1256,694.957946777344,718
"1257",1257,656.48779296875,786
"1258",1258,769.792175292969,1726
"1259",1259,568.897216796875,443
"1260",1260,503.120971679688,338
"1261",1261,651.873168945312,897
"1262",1262,552.95556640625,790
"1263",1263,268.6611328125,267
"1264",1264,229.756332397461,380
"1265",1265,306.931945800781,680
"1266",1266,365.114593505859,1539
"1267",1267,286.494262695312,2194
"1268",1268,1002.044921875,976
"1269",1269,969.834594726562,468
"1270",1270,830.536865234375,811
"1271",1271,606.106201171875,864
"1272",1272,249.387985229492,377
"1273",1273,109.411659240723,210
"1274",1274,102.701568603516,214
"1275",1275,122.277473449707,902
"1276",1276,427.182739257812,2877
"1277",1277,237.127975463867,2137
"1278",1278,23.5033111572266,377
"1279",1279,54.3443870544434,330
"1280",1280,100.673637390137,604
"1281",1281,381.921203613281,668
"1282",1282,418.460906982422,629
"1283",1283,491.991607666016,913
"1284",1284,542.693725585938,872
"1285",1285,517.537719726562,967
"1286",1286,470.410217285156,978
"1287",1287,123.627578735352,1223
"1288",1288,8.87196350097656,29
"1289",1289,21.6058826446533,408
"1290",1290,749.632141113281,2608
"1291",1291,254.085723876953,1516
"1292",1292,714.77099609375,2202
"1293",1293,1279.78149414062,2741
"1294",1294,1351.11059570312,2876
"1295",1295,1315.10363769531,2816
"1296",1296,946.834167480469,2491
"1297",1297,418.657287597656,1414
"1298",1298,176.171981811523,1585
"1299",1299,219.299362182617,1717
"1300",1300,109.438865661621,1155
"1301",1301,136.429962158203,1144
"1302",1302,98.1555786132812,1169
"1303",1303,956.546325683594,3176
"1304",1304,2053.85961914062,2591
"1305",1305,1582.3056640625,1922
"1306",1306,1718.810546875,3268
"1307",1307,344.784790039062,3056
"1308",1308,261.875549316406,499
"1309",1309,319.323516845703,360
"1310",1310,329.739654541016,239
"1311",1311,367.323822021484,203
"1312",1312,305.950073242188,308
"1313",1313,284.885681152344,216
"1314",1314,275.034057617188,119
"1315",1315,309.141937255859,537
"1316",1316,494.525024414062,1139
"1317",1317,965.636291503906,1784
"1318",1318,1177.58435058594,1517
"1319",1319,1136.0341796875,1397
"1320",1320,841.178588867188,1002
"1321",1321,667.532958984375,543
"1322",1322,536.27783203125,397
"1323",1323,485.439300537109,449
"1324",1324,410.907257080078,412
"1325",1325,350.903381347656,431
"1326",1326,384.12451171875,425
"1327",1327,477.293426513672,659
"1328",1328,486.703399658203,733
"1329",1329,321.848297119141,494
"1330",1330,304.376586914062,564
"1331",1331,291.893829345703,698
"1332",1332,742.542175292969,2171
"1333",1333,972.603393554688,1050
"1334",1334,874.156372070312,618
"1335",1335,771.359069824219,591
"1336",1336,595.971740722656,757
"1337",1337,282.987213134766,507
"1338",1338,45.3068618774414,196
"1339",1339,90.9530563354492,1087
"1340",1340,21.3177795410156,185
"1341",1341,83.9866943359375,509
"1342",1342,332.725830078125,1498
"1343",1343,413.816528320312,590
"1344",1344,367.173431396484,371
"1345",1345,292.413543701172,476
"1346",1346,233.297103881836,579
"1347",1347,185.782562255859,571
"1348",1348,155.716705322266,631
"1349",1349,109.947891235352,559
"1350",1350,25.0936374664307,141
"1351",1351,249.133270263672,1918
"1352",1352,545.8564453125,2706
"1353",1353,682.419555664062,3506
"1354",1354,531.830749511719,2995
"1355",1355,1821.79223632812,3402
"1356",1356,1891.85559082031,3411
"1357",1357,1972.49499511719,2281
"1358",1358,1335.03015136719,2391
"1359",1359,795.033142089844,1725
"1360",1360,435.445220947266,1909
"1361",1361,463.548858642578,1913
"1362",1362,456.415100097656,1846
"1363",1363,364.978668212891,1744
"1364",1364,486.592407226562,1673
"1365",1365,173.851654052734,1794
"1366",1366,477.738647460938,2733
"1367",1367,1986.55407714844,2988
"1368",1368,1566.40295410156,1847
"1369",1369,1262.94885253906,2149
"1370",1370,682.292541503906,2409
"1371",1371,144.377899169922,1382
"1372",1372,13.1779451370239,89
"1373",1373,115.633888244629,495
"1374",1374,336.474151611328,540
"1375",1375,460.664245605469,215
"1376",1376,387.986328125,188
"1377",1377,414.643127441406,298
"1378",1378,379.347473144531,363
"1379",1379,267.339447021484,254
"1380",1380,291.211730957031,504
"1381",1381,351.432769775391,836
"1382",1382,574.267456054688,1344
"1383",1383,575.463623046875,1046
"1384",1384,582.126342773438,828
"1385",1385,557.193420410156,604
"1386",1386,501.405395507812,626
"1387",1387,458.418060302734,460
"1388",1388,592.030029296875,678
"1389",1389,289.176879882812,348
"1390",1390,191.464218139648,196
"1391",1391,195.144195556641,390
"1392",1392,225.030578613281,321
"1393",1393,221.716125488281,353
"1394",1394,228.592224121094,490
"1395",1395,245.418807983398,571
"1396",1396,397.649230957031,1893
"1397",1397,789.882995605469,2021
"1398",1398,1019.5732421875,1110
"1399",1399,1020.71380615234,716
"1400",1400,783.356140136719,857
"1401",1401,562.487670898438,438
"1402",1402,376.579925537109,523
"1403",1403,84.395751953125,358
"1404",1404,392.370819091797,2503
"1405",1405,390.738159179688,3115
"1406",1406,607.4716796875,1897
"1407",1407,1024.52380371094,2376
"1408",1408,881.182250976562,2402
"1409",1409,982.512573242188,1963
"1410",1410,659.6201171875,2284
"1411",1411,53.7699966430664,136
"1412",1412,172.824127197266,286
"1413",1413,259.148101806641,299
"1414",1414,382.952423095703,736
"1415",1415,260.834625244141,571
"1416",1416,156.564651489258,243
"1417",1417,123.958290100098,302
"1418",1418,183.297424316406,2039
"1419",1419,416.531585693359,4279
"1420",1420,1455.63293457031,8583
"1421",1421,1811.3125,8135
"1422",1422,1610.08544921875,6046
"1423",1423,1157.81787109375,6916
"1424",1424,574.476684570312,3260
"1425",1425,1065.62658691406,4540
"1426",1426,2675.23876953125,4308
"1427",1427,2468.75048828125,4253
"1428",1428,2173.33813476562,3626
"1429",1429,1654.93322753906,2320
"1430",1430,1078.25805664062,1383
"1431",1431,656.611511230469,2280
"1432",1432,488.908233642578,1917
"1433",1433,238.641754150391,1842
"1434",1434,269.872283935547,1976
"1435",1435,430.349945068359,2035
"1436",1436,521.677551269531,1796
"1437",1437,355.765228271484,2003
"1438",1438,1251.47692871094,2682
"1439",1439,1977.22912597656,1818
"1440",1440,1309.00573730469,1514
"1441",1441,1141.24670410156,2192
"1442",1442,494.975402832031,1712
"1443",1443,243.452850341797,704
"1444",1444,62.2586669921875,309
"1445",1445,12.3176851272583,85
"1446",1446,627.787658691406,2206
"1447",1447,532.946411132812,1241
"1448",1448,517.207275390625,603
"1449",1449,470.68994140625,537
"1450",1450,362.464904785156,526
"1451",1451,393.519195556641,444
"1452",1452,507.450286865234,472
"1453",1453,368.18896484375,427
"1454",1454,346.355010986328,443
"1455",1455,493.10009765625,494
"1456",1456,609.187622070312,435
"1457",1457,584.376159667969,671
"1458",1458,462.638671875,795
"1459",1459,338.363647460938,584
"1460",1460,175.261260986328,452
"1461",1461,83.6809539794922,318
"1462",1462,93.3953018188477,154
"1463",1463,99.1211013793945,222
"1464",1464,53.0263900756836,355
"1465",1465,170.049179077148,409
"1466",1466,203.696975708008,906
"1467",1467,457.045776367188,2495
"1468",1468,766.090881347656,2331
"1469",1469,921.712585449219,691
"1470",1470,809.038879394531,546
"1471",1471,758.59814453125,609
"1472",1472,587.49072265625,432
"1473",1473,382.709777832031,404
"1474",1474,226.5732421875,384
"1475",1475,308.090515136719,2903
"1476",1476,1448.92749023438,2983
"1477",1477,1646.7470703125,2531
"1478",1478,1915.98583984375,3851
"1479",1479,843.431640625,3383
"1480",1480,1337.69482421875,3330
"1481",1481,828.808837890625,1697
"1482",1482,985.386108398438,2234
"1483",1483,1205.93481445312,3054
"1484",1484,456.412200927734,1902
"1485",1485,116.862312316895,1810
"1486",1486,161.571441650391,181
"1487",1487,230.212646484375,445
"1488",1488,232.161163330078,295
"1489",1489,482.141296386719,2494
"1490",1490,1350.12219238281,6698
"1491",1491,3561.87939453125,7526
"1492",1492,4584.19287109375,7227
"1493",1493,5005.9951171875,4966
"1494",1494,4794.3515625,3394
"1495",1495,4764.2080078125,4679
"1496",1496,4352.958984375,6057
"1497",1497,2710.64672851562,6961
"1498",1498,4017.73852539062,6617
"1499",1499,3973.24755859375,4709
"1500",1500,3921.14477539062,4837
"1501",1501,1849.80834960938,5249
"1502",1502,504.007110595703,1807
"1503",1503,779.243835449219,2032
"1504",1504,765.316223144531,1685
"1505",1505,366.433410644531,1778
"1506",1506,102.078224182129,1499
"1507",1507,217.795455932617,1620
"1508",1508,134.775482177734,1769
"1509",1509,386.262420654297,1595
"1510",1510,217.623840332031,1382
"1511",1511,396.110900878906,2836
"1512",1512,215.176055908203,1243
"1513",1513,1071.27160644531,2337
"1514",1514,1466.18408203125,2268
"1515",1515,1334.43518066406,1367
"1516",1516,1337.31018066406,1693
"1517",1517,988.459106445312,1586
"1518",1518,708.071594238281,451
"1519",1519,487.778564453125,524
"1520",1520,166.093994140625,363
"1521",1521,82.5306091308594,233
"1522",1522,45.032096862793,174
"1523",1523,52.3842277526855,166
"1524",1524,54.6096839904785,171
"1525",1525,56.2430076599121,181
"1526",1526,65.9622955322266,197
"1527",1527,57.4877319335938,146
"1528",1528,670.704223632812,3428
"1529",1529,1489.22119140625,3557
"1530",1530,1064.76733398438,2729
"1531",1531,751.573913574219,922
"1532",1532,673.053527832031,1399
"1533",1533,551.725158691406,408
"1534",1534,446.900909423828,393
"1535",1535,217.88134765625,279
"1536",1536,185.432479858398,229
"1537",1537,262.97021484375,320
"1538",1538,515.975219726562,506
"1539",1539,537.521850585938,756
"1540",1540,153.1474609375,490
"1541",1541,84.0129089355469,349
"1542",1542,82.7220764160156,505
"1543",1543,121.449737548828,189
"1544",1544,150.355209350586,244
"1545",1545,101.986572265625,342
"1546",1546,32.8295097351074,320
"1547",1547,23.7308979034424,433
"1548",1548,106.026519775391,980
"1549",1549,407.236419677734,2107
"1550",1550,743.181396484375,592
"1551",1551,760.620544433594,501
"1552",1552,593.441833496094,488
"1553",1553,326.869537353516,468
"1554",1554,123.018882751465,394
"1555",1555,23.2930068969727,226
"1556",1556,116.575180053711,2065
"1557",1557,1745.46545410156,4210
"1558",1558,2035.53332519531,2517
"1559",1559,1711.23754882812,2990
"1560",1560,1374.13537597656,3790
"1561",1561,811.834167480469,2442
"1562",1562,798.177307128906,1869
"1563",1563,679.287658691406,744
"1564",1564,1022.86242675781,1808
"1565",1565,1811.16247558594,2764
"1566",1566,1675.67517089844,2560
"1567",1567,296.1162109375,2807
"1568",1568,169.884628295898,165
"1569",1569,223.459350585938,515
"1570",1570,1140.74230957031,5762
"1571",1571,3638.86279296875,7061
"1572",1572,4938.2919921875,6190
"1573",1573,5157.0849609375,2930
"1574",1574,5057.57177734375,2194
"1575",1575,5003.890625,1997
"1576",1576,4948.39208984375,1811
"1577",1577,4873.35986328125,2940
"1578",1578,4905.166015625,3470
"1579",1579,4603.28369140625,4127
"1580",1580,4449.37939453125,2781
"1581",1581,4306.697265625,3333
"1582",1582,4048.9638671875,3657
"1583",1583,2657.2099609375,5232
"1584",1584,541.389282226562,3170
"1585",1585,488.254455566406,1425
"1586",1586,1038.56115722656,2631
"1587",1587,810.893493652344,2951
"1588",1588,87.9433746337891,933
"1589",1589,172.446228027344,1564
"1590",1590,150.339828491211,1628
"1591",1591,143.849639892578,1720
"1592",1592,7.08240461349487,655
"1593",1593,436.741882324219,3232
"1594",1594,231.003295898438,1870
"1595",1595,429.472259521484,1581
"1596",1596,993.725646972656,2339
"1597",1597,1752.72387695312,2584
"1598",1598,1582.48083496094,2028
"1599",1599,1509.29699707031,2543
"1600",1600,1100.83239746094,602
"1601",1601,741.500793457031,616
"1602",1602,416.189483642578,506
"1603",1603,214.468276977539,332
"1604",1604,124.855926513672,165
"1605",1605,73.1595993041992,180
"1606",1606,48.2215232849121,145
"1607",1607,107.210113525391,183
"1608",1608,129.528121948242,482
"1609",1609,222.207992553711,629
"1610",1610,130.617919921875,314
"1611",1611,48.427059173584,205
"1612",1612,481.118591308594,3037
"1613",1613,1481.48913574219,3495
"1614",1614,1227.7109375,2817
"1615",1615,1150.65393066406,1365
"1616",1616,989.542541503906,1343
"1617",1617,721.466186523438,1251
"1618",1618,281.175933837891,756
"1619",1619,87.1942901611328,230
"1620",1620,153.185455322266,559
"1621",1621,123.178512573242,640
"1622",1622,812.546875,2062
"1623",1623,756.801818847656,453
"1624",1624,532.444396972656,563
"1625",1625,161.573425292969,355
"1626",1626,56.7301940917969,1490
"1627",1627,700.596557617188,2738
"1628",1628,1501.29370117188,3879
"1629",1629,2070.6005859375,3085
"1630",1630,1419.87487792969,2409
"1631",1631,1097.28125,2257
"1632",1632,1038.8681640625,2224
"1633",1633,1497.55004882812,1997
"1634",1634,957.502624511719,2177
"1635",1635,1480.95288085938,3178
"1636",1636,2005.22619628906,3052
"1637",1637,2476.88720703125,3456
"1638",1638,2210.67895507812,3507
"1639",1639,714.515563964844,4142
"1640",1640,460.535369873047,3009
"1641",1641,1428.18713378906,5501
"1642",1642,4274.12646484375,6270
"1643",1643,4984.8154296875,3389
"1644",1644,4930.22509765625,2227
"1645",1645,4903.33740234375,1854
"1646",1646,4954.48486328125,1733
"1647",1647,5016.14013671875,1680
"1648",1648,5009.03515625,1759
"1649",1649,5026.88330078125,1770
"1650",1650,4863.2958984375,1776
"1651",1651,4786.49609375,1820
"1652",1652,4477.2373046875,2042
"1653",1653,4400.13525390625,2416
"1654",1654,4058.94604492188,2651
"1655",1655,3573.73046875,3780
"1656",1656,1729.03564453125,4099
"1657",1657,1195.53039550781,3239
"1658",1658,1082.55688476562,2612
"1659",1659,639.900756835938,1931
"1660",1660,218.349472045898,1933
"1661",1661,48.0793952941895,270
"1662",1662,32.9591331481934,277
"1663",1663,18.4190196990967,300
"1664",1664,222.946655273438,1668
"1665",1665,685.950500488281,2951
"1666",1666,883.816650390625,3428
"1667",1667,746.394958496094,2325
"1668",1668,1392.34338378906,2555
"1669",1669,1752.94360351562,3112
"1670",1670,2080.7890625,1414
"1671",1671,1981.18933105469,1993
"1672",1672,1777.29504394531,2675
"1673",1673,1251.99035644531,767
"1674",1674,855.591674804688,711
"1675",1675,468.547729492188,528
"1676",1676,295.007751464844,296
"1677",1677,247.490921020508,664
"1678",1678,229.518661499023,741
"1679",1679,75.4322128295898,397
"1680",1680,128.594619750977,195
"1681",1681,244.056671142578,465
"1682",1682,373.550384521484,1469
"1683",1683,544.832397460938,1828
"1684",1684,202.047485351562,1199
"1685",1685,72.9429626464844,298
"1686",1686,9.43924522399902,74
"1687",1687,346.551086425781,2323
"1688",1688,363.583862304688,1895
"1689",1689,600.106994628906,1691
"1690",1690,861.369934082031,1702
"1691",1691,927.419982910156,1227
"1692",1692,547.114562988281,2039
"1693",1693,656.175964355469,2256
"1694",1694,507.520599365234,1681
"1695",1695,635.161193847656,2992
"1696",1696,455.364837646484,1135
"1697",1697,265.180816650391,353
"1698",1698,184.873107910156,762
"1699",1699,509.950531005859,2359
"1700",1700,1763.07080078125,2679
"1701",1701,1875.25805664062,2270
"1702",1702,1296.30078125,2993
"1703",1703,1234.939453125,4759
"1704",1704,897.183044433594,1572
"1705",1705,976.958618164062,1993
"1706",1706,1298.81115722656,2121
"1707",1707,989.08447265625,2551
"1708",1708,1268.9814453125,3030
"1709",1709,2394.92797851562,3080
"1710",1710,2925.55834960938,4009
"1711",1711,2657.71533203125,4520
"1712",1712,2294.9189453125,5659
"1713",1713,2538.55834960938,5597
"1714",1714,3592.53393554688,6784
"1715",1715,4829.31591796875,5872
"1716",1716,5321.41455078125,3310
"1717",1717,5313.79345703125,3668
"1718",1718,5152.03857421875,2914
"1719",1719,5117.0439453125,1563
"1720",1720,5038.17578125,1265
"1721",1721,5038.18896484375,1321
"1722",1722,4971.96826171875,1975
"1723",1723,4681.21923828125,1856
"1724",1724,4572.7646484375,2730
"1725",1725,4488.1455078125,2313
"1726",1726,4312.373046875,3264
"1727",1727,3688.25268554688,2835
"1728",1728,3015.2021484375,2887
"1729",1729,2037.24096679688,2740
"1730",1730,1439.04516601562,2560
"1731",1731,936.041015625,2139
"1732",1732,771.1240234375,2054
"1733",1733,476.427093505859,1844
"1734",1734,64.3691177368164,775
"1735",1735,82.9235610961914,991
"1736",1736,67.0374374389648,836
"1737",1737,123.794914245605,1733
"1738",1738,192.161682128906,1533
"1739",1739,189.98779296875,1788
"1740",1740,338.281677246094,2960
"1741",1741,285.180725097656,1679
"1742",1742,1614.25341796875,4157
"1743",1743,1379.00695800781,3292
"1744",1744,1296.26818847656,3149
"1745",1745,1750.95178222656,2996
"1746",1746,1729.03723144531,2452
"1747",1747,1937.45593261719,2854
"1748",1748,2556.85229492188,2494
"1749",1749,2276.26098632812,2759
"1750",1750,1422.81237792969,1557
"1751",1751,900.99609375,533
"1752",1752,562.3486328125,481
"1753",1753,348.169647216797,310
"1754",1754,282.610015869141,384
"1755",1755,346.473114013672,594
"1756",1756,231.235794067383,466
"1757",1757,125.845474243164,216
"1758",1758,174.157730102539,259
"1759",1759,315.503814697266,866
"1760",1760,463.437774658203,1640
"1761",1761,658.298828125,1500
"1762",1762,227.502288818359,1174
"1763",1763,33.7703399658203,150
"1764",1764,90.6475677490234,849
"1765",1765,270.904754638672,1991
"1766",1766,584.426208496094,3320
"1767",1767,184.867034912109,1359
"1768",1768,674.707946777344,2877
"1769",1769,722.556762695312,2918
"1770",1770,1094.48193359375,2745
"1771",1771,654.431823730469,3559
"1772",1772,713.228698730469,2951
"1773",1773,576.354675292969,2156
"1774",1774,577.307312011719,1277
"1775",1775,1023.96075439453,3538
"1776",1776,1519.10852050781,3317
"1777",1777,1829.68737792969,2517
"1778",1778,1231.45739746094,3197
"1779",1779,812.41650390625,3834
"1780",1780,1208.44323730469,2735
"1781",1781,1194.52587890625,3082
"1782",1782,347.556854248047,1738
"1783",1783,423.255401611328,768
"1784",1784,422.267669677734,1916
"1785",1785,695.867858886719,2771
"1786",1786,958.326110839844,4625
"1787",1787,3329.24755859375,6692
"1788",1788,4281.3623046875,5425
